case_id,experiment,latency_ms,input_tokens,output_tokens,meta_question_count,question_id,type,label,p_true,confidence_top,pred,correct,brier,nll,meta_cardinality,reported_confidence,entropy_norm,p_label,meta_context_chars,meta_evidence_position
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_030,noul,1,0.2657,0.7343,0,0,0.5391964899999999,1.3253874262163692,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_031,noul,0,0.3362,0.6638,0,1,0.11303044,0.4097743796962629,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_032,noul,1,0.4395,0.5605,0,0,0.31416025,0.8221175618569053,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_033,noul,0,0.3334,0.6666000000000001,0,1,0.11115555999999999,0.40556511310849763,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_034,noul,1,0.418,0.5820000000000001,0,0,0.3387240000000001,0.8722738464573808,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_035,noul,0,0.2989,0.7011000000000001,0,1,0.08934121,0.355104748769215,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_036,noul,1,0.4077,0.5923,0,0,0.35081929000000006,0.8972236691569293,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_037,noul,0,0.2801,0.7199,0,1,0.07845601,0.3286429655068798,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_038,noul,1,0.4338,0.5662,0,0,0.32058244,0.835171680589363,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_039,noul,0,0.3202,0.6798,0,1,0.10252803999999999,0.3859566417201215,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_040,noul,1,0.4823,0.5177,0,0,0.26801329000000007,0.7291889519072109,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_041,noul,0,0.365,0.635,0,1,0.13322499999999998,0.4541302800894454,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_042,noul,1,0.4661,0.5339,0,0,0.28504921000000005,0.7633550756034417,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_043,noul,0,0.3304,0.6696,0,1,0.10916416000000002,0.4010747598068715,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_044,noul,1,0.4624,0.5376000000000001,0,0,0.28901376000000006,0.7713249616239694,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_045,noul,0,0.3574,0.6426000000000001,0,1,0.12773476,0.44223283230037885,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_046,noul,1,0.3897,0.6103000000000001,0,0,0.3724660900000001,0.9423780666374735,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_047,noul,0,0.2451,0.7549,0,1,0.060074010000000004,0.28116998883655786,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_048,noul,1,0.3482,0.6517999999999999,0,0,0.4248432399999999,1.0549782516480484,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_049,noul,0,0.254,0.746,0,1,0.064516,0.2930296787783762,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_050,noul,1,0.382,0.618,0,0,0.381924,0.9623346703755619,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_051,noul,0,0.2817,0.7182999999999999,0,1,0.07935489,0.33086796990138123,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_052,noul,1,0.3638,0.6362,0,0,0.40475044,1.0111510128981152,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_053,noul,0,0.2459,0.7541,0,1,0.06046681,0.2822302937735357,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_054,noul,1,0.251,0.749,0,0,0.561001,1.3823023398503531,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_055,noul,0,0.2736,0.7263999999999999,0,1,0.07485696,0.3196544516950536,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_056,noul,1,0.3197,0.6803,0,0,0.46280809,1.1403722229163413,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_057,noul,0,0.237,0.763,0,1,0.056169,0.27049724769768,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_058,noul,1,0.2634,0.7365999999999999,0,0,0.5425795599999998,1.3340814896729563,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_059,noul,0,0.2671,0.7329,0,1,0.07134241000000001,0.3107460120503326,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_060,noul,1,0.3269,0.6731,0,0,0.45306361000000006,1.118100965251972,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_061,noul,0,0.289,0.7110000000000001,0,1,0.08352099999999998,0.3410828491788961,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_062,noul,1,0.3212,0.6788000000000001,0,0,0.4607694400000001,1.1356912969095305,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_063,noul,0,0.2676,0.7323999999999999,0,1,0.07160976000000001,0.3114284661817815,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_064,noul,1,0.3371,0.6629,0,0,0.43943641000000006,1.087375656742122,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_065,noul,0,0.2657,0.7343,0,1,0.07059649,0.3088376145245723,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_066,noul,1,0.3652,0.6348,0,0,0.40297104000000006,1.0073101302613237,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_067,noul,0,0.2351,0.7649,0,1,0.05527201,0.26801017265431665,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_068,noul,1,0.3002,0.6998,0,0,0.48972003999999997,1.2033063597827753,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_069,noul,0,0.2854,0.7146,0,1,0.08145316,0.3360323333928276,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_070,noul,1,0.2956,0.7044,0,0,0.49617936,1.2187480899080905,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_071,noul,0,0.2564,0.7436,0,1,0.06574096000000001,0.29625202313484805,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_072,noul,1,0.2705,0.7295,0,0,0.5321702500000001,1.3074831806956009,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_073,noul,0,0.2294,0.7706,0,1,0.052624359999999995,0.2605858467900799,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_074,noul,1,0.2373,0.7626999999999999,0,0,0.5817112899999999,1.438430115540419,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_075,noul,0,0.3351,0.6649,0,1,0.11229201000000001,0.40811862557372774,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_076,noul,1,0.4476,0.5524,0,0,0.30514576,0.8038553025443669,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_077,noul,0,0.2616,0.7384,0,1,0.06843456,0.3032695957934947,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_078,noul,1,0.2078,0.7922,0,0,0.62758084,1.57117920031701,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_079,noul,0,0.2197,0.7803,0,1,0.04826809,0.2480768178594215,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_080,noul,1,0.3564,0.6436,0,0,0.4142209599999999,1.0317015833854828,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_081,noul,0,0.2495,0.7505,0,1,0.06225025,0.2870156279086205,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_082,noul,1,0.2737,0.7263,0,0,0.5275116899999999,1.2957226629355036,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_083,noul,0,0.2037,0.7963,0,1,0.04149369,0.22777927971873788,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_084,noul,1,0.3334,0.6666000000000001,0,0,0.4443555600000001,1.0984123086654436,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_085,noul,0,0.214,0.786,0,1,0.045795999999999996,0.24079848655293046,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_086,noul,1,0.3485,0.6515,0,0,0.42445225,1.0541170487815585,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_087,noul,0,0.2867,0.7133,0,1,0.08219689000000001,0.33785318969814454,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_088,noul,1,0.4319,0.5681,0,0,0.32273761000000006,0.8395611990154817,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_089,noul,0,0.2207,0.7793,0,1,0.04870849,0.2493591981326218,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_090,noul,1,0.2449,0.7551,0,0,0.57017601,1.406905315024015,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_091,noul,0,0.2275,0.7725,0,1,0.051756250000000004,0.25812327021023657,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_092,noul,1,0.2468,0.7532,0,0,0.56731024,1.3991769869509043,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_093,noul,0,0.2455,0.7545,0,1,0.06027025,0.2817000007742335,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_094,noul,1,0.2535,0.7464999999999999,0,0,0.55726225,1.3723914559508992,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_095,noul,0,0.2707,0.7293000000000001,0,1,0.07327849,0.3156701089919496,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_096,noul,1,0.2817,0.7182999999999999,0,0,0.5159548899999999,1.2669126040998102,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_097,noul,0,0.2159,0.7841,0,1,0.046612810000000005,0.24321871574526077,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_098,noul,1,0.248,0.752,0,0,0.565504,1.3943265328171548,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_099,noul,0,0.2379,0.7621,0,1,0.05659641,0.27167749831006527,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_100,noul,1,0.3054,0.6946,0,0,0.48246916,1.186132886197605,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_101,noul,0,0.3135,0.6865,0,1,0.09828225,0.3761490537741113,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_102,noul,1,0.4021,0.5979,0,0,0.35748441,0.9110544650789086,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_103,noul,0,0.2536,0.7464,0,1,0.06431296,0.29249362944900303,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_104,noul,1,0.3288,0.6712,0,0,0.45050944000000004,1.1123056158001123,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_105,noul,0,0.2644,0.7356,0,1,0.06990736000000002,0.307068786251971,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_106,noul,1,0.2614,0.7385999999999999,0,0,0.5455299599999999,1.3417034777920154,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_107,noul,0,0.2389,0.7611,0,1,0.05707321,0.2729905237087912,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_108,noul,1,0.2472,0.7528,0,0,0.5667078400000001,1.3975575533986013,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_109,noul,0,0.2686,0.7314,0,1,0.07214596000000001,0.3127947732668561,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_110,noul,1,0.3157,0.6843,0,0,0.46826649000000004,1.152962883418191,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_111,noul,0,0.3388,0.6612,0,1,0.11478543999999999,0.4136989130352679,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_112,noul,1,0.3857,0.6143000000000001,0,0,0.3773644900000001,0.952695413767955,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_113,noul,0,0.2539,0.7461,0,1,0.06446521000000001,0.2928956395046684,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_114,noul,1,0.2707,0.7293000000000001,0,0,0.5318784900000001,1.3067440823618817,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_115,noul,0,0.2328,0.7672,0,1,0.05419584,0.2650077554129086,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_116,noul,1,0.3063,0.6937,0,0,0.48121969,1.1831902651434074,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_117,noul,0,0.2571,0.7429,0,1,0.06610041,0.2971938328243765,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_118,noul,1,0.247,0.753,0,0,0.567009,1.3983669423541598,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_119,noul,0,0.2765,0.7235,0,1,0.07645225000000001,0.32365473291059843,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_120,noul,1,0.2739,0.7261,0,0,0.52722121,1.2949922027131047,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_121,noul,0,0.238,0.762,0,1,0.05664399999999999,0.2718087232954908,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_122,noul,1,0.3519,0.6481,0,0,0.42003361,1.0444082346545975,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_123,noul,0,0.2901,0.7099,0,1,0.08415801000000002,0.3426311639367969,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_124,noul,1,0.2808,0.7192000000000001,0,0,0.51724864,1.270112606830481,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_125,noul,0,0.2424,0.7576,0,1,0.05875776,0.2775997371102685,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_126,noul,1,0.3368,0.6632,0,0,0.43983424000000004,1.0882659966139654,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,9697.212334023789,119168,0,128.0,q_127,noul,0,0.2756,0.7243999999999999,0,1,0.07595536,0.3224115529728788,,,,,,
case_7bef76514b74af05,choice_cardinality_scaling,20.113792037591338,83,0,,target,choice,opt_000,,0.8238,opt_000,1,0.06209288,0.19382749698015672,2.0,0.3283,0.6716931002644027,0.8238,,
case_d5cba11e3e715f02,choice_cardinality_scaling,24.914790876209736,119,0,,target,choice,opt_000,,0.7111,opt_000,1,0.11135486000000003,0.34094221209266484,4.0,0.3377,0.6623302715486447,0.7111,,
case_062e0743ebad9b91,choice_cardinality_scaling,36.48370807059109,188,0,,target,choice,opt_000,,0.8603,opt_000,1,0.023198080000000013,0.15047411335483465,8.0,0.6838,0.31612420120119855,0.8603,,
case_b5cec4ebfd35506b,choice_cardinality_scaling,60.07095891982317,285,0,,target,choice,opt_000,,1.0,opt_000,1,0.0,-0.0,16.0,1.0,-0.0,1.0,,
case_49ed61db2249a98d,choice_cardinality_scaling,51.5946252271533,269,0,,target,choice,opt_000,,0.9229,opt_003,0,1.8534070900000001,9.210340371976182,32.0,0.8882,0.11181272243795148,0.0001,,
case_e246a31e6855c478,choice_cardinality_scaling,58.30833408981562,294,0,,target,choice,opt_000,,0.3202,opt_049,0,1.19163007,27.631021115928547,64.0,0.4641,0.5361072538704758,0.0,,
case_2a13c64cedbbd9b6,choice_cardinality_scaling,72.19883287325501,550,0,,target,choice,opt_000,,0.2219,opt_037,0,1.07827555,27.631021115928547,128.0,0.3282,0.6723405902912067,0.0,,
case_011be8a8d9b4c67d,context_length_position,27.047582902014256,183,0,,target,choice,duplicate_charge,,0.6226,duplicate_charge,1,0.19426193999999997,0.47385102097462917,,0.2357,0.7643291293657484,0.6226,500.0,start
case_6d739305319e6dae,context_length_position,22.663583047688007,184,0,,target,choice,duplicate_charge,,0.6781,duplicate_charge,1,0.14448481999999999,0.38846050929234055,,0.316,0.6839757766372031,0.6781,500.0,middle
case_d86457f043dc3d5e,context_length_position,19.57866712473333,183,0,,target,choice,duplicate_charge,,0.6527,duplicate_charge,1,0.16710735000000004,0.4266376733409654,,0.2813,0.7187890419515606,0.6527,500.0,end
case_c522f4c6bc9fd7e3,context_length_position,62.56891693919897,458,0,,target,choice,duplicate_charge,,0.5731,duplicate_charge,1,0.25613629999999993,0.5566950574244451,,0.2093,0.79066352489499,0.5731,2000.0,start
case_922515adb58b5fe9,context_length_position,52.849499974399805,461,0,,target,choice,duplicate_charge,,0.4626,duplicate_charge,1,0.41008574999999997,0.7708925291847982,,0.1364,0.8635600404853411,0.4626,2000.0,middle
case_3bcf1d046a4a4529,context_length_position,43.02179208025336,458,0,,target,choice,duplicate_charge,,0.5409,duplicate_charge,1,0.29864846999999994,0.6145208601047557,,0.1892,0.8108156370845019,0.5409,2000.0,end
case_a584d4ee46d518ae,context_length_position,117.15262499637902,1024,0,,target,choice,duplicate_charge,,0.576,duplicate_charge,1,0.25283374000000003,0.5516476182862459,,0.2126,0.7874360743932995,0.576,8000.0,start
case_ac4c488939843765,context_length_position,88.0580828525126,1024,0,,target,choice,duplicate_charge,,0.3902,software_bug,0,0.5914956599999999,1.009777574967619,,0.1133,0.8866169313152007,0.3643,8000.0,middle
case_c1549e49facc3dab,context_length_position,88.01495796069503,1024,0,,target,choice,duplicate_charge,,0.4732,software_bug,0,0.8929266400000001,1.5315513737770292,,0.1038,0.8962455109002245,0.2162,8000.0,end
case_c9820226ff7fdb38,context_length_position,90.44941584579647,1024,0,,target,choice,duplicate_charge,,0.576,duplicate_charge,1,0.25283374000000003,0.5516476182862459,,0.2126,0.7874360743932995,0.576,32000.0,start
case_dcc0d92430e5363b,context_length_position,89.64170794934034,1024,0,,target,choice,duplicate_charge,,0.4732,software_bug,0,0.8929266400000001,1.5315513737770292,,0.1038,0.8962455109002245,0.2162,32000.0,middle
case_fc892e5b967174f2,context_length_position,105.54183297790587,1024,0,,target,choice,duplicate_charge,,0.4732,software_bug,0,0.8929266400000001,1.5315513737770292,,0.1038,0.8962455109002245,0.2162,32000.0,end
case_359f19a829290c05,context_length_position,99.01383286342025,1024,0,,target,choice,duplicate_charge,,0.576,duplicate_charge,1,0.25283374000000003,0.5516476182862459,,0.2126,0.7874360743932995,0.576,100000.0,start
case_2cff6cab923a1e96,context_length_position,98.14966702833772,1024,0,,target,choice,duplicate_charge,,0.4732,software_bug,0,0.8929266400000001,1.5315513737770292,,0.1038,0.8962455109002245,0.2162,100000.0,middle
case_b8fd89cababae150,context_length_position,98.75537501648068,1024,0,,target,choice,duplicate_charge,,0.4732,software_bug,0,0.8929266400000001,1.5315513737770292,,0.1038,0.8962455109002245,0.2162,100000.0,end
