case_id,experiment,latency_ms,input_tokens,output_tokens,meta_family,meta_difficulty,meta_index,question_id,type,label,p_true,confidence_top,pred,correct,brier,nll,reported_confidence,entropy_norm,p_label,score,mae,meta_group,meta_trial,meta_semantic_correct,meta_noise_units,meta_removal_level,meta_variant,meta_attack_target,meta_instructions,meta_repetition,meta_question_count,meta_bundle_size,meta_cardinality,meta_domain,meta_context_chars,meta_evidence_position
case_dd21b99cf078d1c2,calibration_choice,165.1967498473823,175,0,support_routing,easy,15.0,target,choice,technical,,0.9987873458689822,technical,1,2.839475358777753e-06,0.0012133899909944409,0.9987873458689822,0.006897384580121573,0.9987873458689822,,,,,,,,,,,,,,,,,
case_4d4293a9bb529e34,calibration_choice,165.29666702263057,174,0,support_routing,easy,16.0,target,choice,account,,0.9982687566522711,account,1,5.890248535627972e-06,0.0017327436813719017,0.9982687566522711,0.009307027656424242,0.9982687566522711,,,,,,,,,,,,,,,,,
case_8c505b143310f0d3,calibration_choice,164.65683304704726,176,0,support_routing,easy,17.0,target,choice,account,,0.9982751884332542,account,1,5.867757800603028e-06,0.0017263007668555503,0.9982751884332542,0.00925716653322302,0.9982751884332542,,,,,,,,,,,,,,,,,
case_1624c4cc4a92c90e,calibration_choice,164.2857079859823,176,0,support_routing,easy,18.0,target,choice,billing,,0.9999818502347629,billing,1,5.192230989085377e-10,1.8149929946045278e-05,0.9999818502347629,0.00016522724962916705,0.9999818502347629,,,,,,,,,,,,,,,,,
case_6cddfa5896ca4cb5,calibration_choice,164.85958406701684,176,0,support_routing,easy,19.0,target,choice,shipping,,0.9931422036825374,shipping,1,9.182379909618334e-05,0.006881419064567519,0.9931422036825374,0.0302183795720566,0.9931422036825374,,,,,,,,,,,,,,,,,
case_da0d6ce9321e6320,calibration_choice,164.46954221464694,176,0,support_routing,easy,20.0,target,choice,account,,0.9982751884332542,account,1,5.867757800603028e-06,0.0017263007668555503,0.9982751884332542,0.00925716653322302,0.9982751884332542,,,,,,,,,,,,,,,,,
case_551ade98b040cf29,calibration_choice,165.30162491835654,175,0,support_routing,easy,21.0,target,choice,technical,,0.9995518168979594,technical,1,3.864664206958955e-07,0.0004482835661057743,0.9995518168979594,0.002875240871976894,0.9995518168979594,,,,,,,,,,,,,,,,,
case_469c6616a2751184,calibration_choice,164.89004087634385,178,0,support_routing,easy,22.0,target,choice,technical,,0.9994311426111202,technical,1,6.293316503197493e-07,0.0005690192496309373,0.9994311426111202,0.0035347593609967227,0.9994311426111202,,,,,,,,,,,,,,,,,
case_042884c044c3d41f,calibration_choice,164.80095800943673,178,0,support_routing,easy,23.0,target,choice,technical,,0.9994311426111202,technical,1,6.293316503197493e-07,0.0005690192496309373,0.9994311426111202,0.0035347593609967227,0.9994311426111202,,,,,,,,,,,,,,,,,
case_d7adfdc028c43ff9,calibration_choice,164.6642501000315,176,0,support_routing,easy,24.0,target,choice,account,,0.9982751884332542,account,1,5.867757800603028e-06,0.0017263007668555503,0.9982751884332542,0.00925716653322302,0.9982751884332542,,,,,,,,,,,,,,,,,
case_316294ddd6db03eb,calibration_choice,164.2457500565797,175,0,support_routing,easy,25.0,target,choice,billing,,0.9999662344623176,billing,1,1.8022660069728844e-09,3.37661077510175e-05,0.9999662344623176,0.00029199003078476477,0.9999662344623176,,,,,,,,,,,,,,,,,
case_ac01b1a4a00af12a,calibration_choice,164.9195838253945,178,0,support_routing,easy,26.0,target,choice,technical,,0.9994311426111202,technical,1,6.293316503197493e-07,0.0005690192496309373,0.9994311426111202,0.0035347593609967227,0.9994311426111202,,,,,,,,,,,,,,,,,
case_ef5f4c4751708116,calibration_choice,164.56191707402468,175,0,support_routing,easy,27.0,target,choice,billing,,0.9999662344623176,billing,1,1.8022660069728844e-09,3.37661077510175e-05,0.9999662344623176,0.00029199003078476477,0.9999662344623176,,,,,,,,,,,,,,,,,
case_0bcfae9122f9d7d5,calibration_choice,165.12533300556242,171,0,support_routing,easy,28.0,target,choice,shipping,,0.9912983907621594,shipping,1,0.00014928094452715002,0.008739689305684903,0.9912983907621594,0.03656232591096613,0.9912983907621594,,,,,,,,,,,,,,,,,
case_8e6a0a337cdaccab,calibration_choice,164.4875828642398,176,0,support_routing,easy,29.0,target,choice,shipping,,0.9931422036825374,shipping,1,9.182379909618334e-05,0.006881419064567519,0.9931422036825374,0.0302183795720566,0.9931422036825374,,,,,,,,,,,,,,,,,
case_2a281f498ffd00c9,calibration_choice,164.944666903466,178,0,support_routing,easy,30.0,target,choice,technical,,0.9994311426111202,technical,1,6.293316503197493e-07,0.0005690192496309373,0.9994311426111202,0.0035347593609967227,0.9994311426111202,,,,,,,,,,,,,,,,,
case_732ea7fa2152f68a,calibration_choice,164.2284169793129,175,0,support_routing,easy,31.0,target,choice,technical,,0.9987873458689822,technical,1,2.839475358777753e-06,0.0012133899909944409,0.9987873458689822,0.006897384580121573,0.9987873458689822,,,,,,,,,,,,,,,,,
case_1d449b16b8adc665,calibration_choice,164.53187493607402,176,0,support_routing,easy,32.0,target,choice,shipping,,0.9931422036825374,shipping,1,9.182379909618334e-05,0.006881419064567519,0.9931422036825374,0.0302183795720566,0.9931422036825374,,,,,,,,,,,,,,,,,
case_32497a6f64f14422,calibration_choice,164.16300018317997,175,0,support_routing,easy,33.0,target,choice,billing,,0.9999662344623176,billing,1,1.8022660069728844e-09,3.37661077510175e-05,0.9999662344623176,0.00029199003078476477,0.9999662344623176,,,,,,,,,,,,,,,,,
case_a7ffa8f938341952,calibration_choice,163.55254198424518,178,0,support_routing,easy,34.0,target,choice,billing,,0.9999685037488446,billing,1,1.5251492863888659e-09,3.149674717272758e-05,0.9999685037488446,0.00027569318724118564,0.9999685037488446,,,,,,,,,,,,,,,,,
case_2ad7013d83f282fd,calibration_choice,163.35395816713572,175,0,support_routing,easy,35.0,target,choice,technical,,0.9995518168979594,technical,1,3.864664206958955e-07,0.0004482835661057743,0.9995518168979594,0.002875240871976894,0.9995518168979594,,,,,,,,,,,,,,,,,
case_0b54d63ddc97d3df,calibration_choice,163.3074579294771,178,0,support_routing,easy,36.0,target,choice,shipping,,0.9939073697330171,shipping,1,7.206536829886047e-05,0.006111266071368592,0.9939073697330171,0.0274793433018056,0.9939073697330171,,,,,,,,,,,,,,,,,
case_63ea1977343c0417,calibration_choice,162.9616250284016,171,0,support_routing,easy,37.0,target,choice,shipping,,0.9912983907621594,shipping,1,0.00014928094452715002,0.008739689305684903,0.9912983907621594,0.03656232591096613,0.9912983907621594,,,,,,,,,,,,,,,,,
case_8bbb859ea641e37b,calibration_choice,163.1940419320017,171,0,support_routing,easy,38.0,target,choice,shipping,,0.9912983907621594,shipping,1,0.00014928094452715002,0.008739689305684903,0.9912983907621594,0.03656232591096613,0.9912983907621594,,,,,,,,,,,,,,,,,
case_dfa88f6c20dd29ab,calibration_choice,163.25220791622996,178,0,support_routing,easy,39.0,target,choice,technical,,0.9994311426111202,technical,1,6.293316503197493e-07,0.0005690192496309373,0.9994311426111202,0.0035347593609967227,0.9994311426111202,,,,,,,,,,,,,,,,,
case_fa2dc3bd39d5bb4a,calibration_choice,163.4438328910619,176,0,support_routing,easy,40.0,target,choice,billing,,0.9999818502347629,billing,1,5.192230989085377e-10,1.8149929946045278e-05,0.9999818502347629,0.00016522724962916705,0.9999818502347629,,,,,,,,,,,,,,,,,
case_88aeefeb7b684b50,calibration_choice,163.64520881325006,174,0,support_routing,easy,41.0,target,choice,account,,0.9958737861536211,account,1,3.359244678579327e-05,0.004134750156584885,0.9958737861536211,0.019539134985690366,0.9958737861536211,,,,,,,,,,,,,,,,,
case_6bf839d9aff8df89,calibration_choice,163.3127920795232,174,0,support_routing,easy,42.0,target,choice,account,,0.9958737861536211,account,1,3.359244678579327e-05,0.004134750156584885,0.9958737861536211,0.019539134985690366,0.9958737861536211,,,,,,,,,,,,,,,,,
case_d054a025b7122533,calibration_choice,164.58533285185695,178,0,support_routing,easy,43.0,target,choice,technical,,0.9994311426111202,technical,1,6.293316503197493e-07,0.0005690192496309373,0.9994311426111202,0.0035347593609967227,0.9994311426111202,,,,,,,,,,,,,,,,,
case_5af17ee0e4dc3e9b,calibration_choice,163.1384170614183,178,0,support_routing,easy,44.0,target,choice,billing,,0.9999685037488446,billing,1,1.5251492863888659e-09,3.149674717272758e-05,0.9999685037488446,0.00027569318724118564,0.9999685037488446,,,,,,,,,,,,,,,,,
case_dd086b6c63a33a23,calibration_choice,162.5160831026733,176,0,support_routing,easy,45.0,target,choice,billing,,0.9999818502347629,billing,1,5.192230989085377e-10,1.8149929946045278e-05,0.9999818502347629,0.00016522724962916705,0.9999818502347629,,,,,,,,,,,,,,,,,
case_49e43faa51be0f21,calibration_choice,162.48487494885921,175,0,support_routing,easy,46.0,target,choice,technical,,0.9995518168979594,technical,1,3.864664206958955e-07,0.0004482835661057743,0.9995518168979594,0.002875240871976894,0.9995518168979594,,,,,,,,,,,,,,,,,
case_d55df50740a624fe,calibration_choice,163.7993329204619,178,0,support_routing,easy,47.0,target,choice,technical,,0.9994311426111202,technical,1,6.293316503197493e-07,0.0005690192496309373,0.9994311426111202,0.0035347593609967227,0.9994311426111202,,,,,,,,,,,,,,,,,
case_8f7b7c8834ad8e80,calibration_choice,163.23083313181996,176,0,support_routing,easy,48.0,target,choice,billing,,0.9999818502347629,billing,1,5.192230989085377e-10,1.8149929946045278e-05,0.9999818502347629,0.00016522724962916705,0.9999818502347629,,,,,,,,,,,,,,,,,
case_3eabae7e5379727c,calibration_choice,163.58412499539554,175,0,support_routing,easy,49.0,target,choice,technical,,0.9987873458689822,technical,1,2.839475358777753e-06,0.0012133899909944409,0.9987873458689822,0.006897384580121573,0.9987873458689822,,,,,,,,,,,,,,,,,
case_8e451b381a821593,calibration_score,163.79783302545547,176,0,urgency,easy,0.0,target,score,0,,0.9818741186250625,0,1,,0.018292167617402936,0.9818741186250625,0.06603481397209619,0.9818741186250625,0.018289167650333605,0.018289167650333605,,,,,,,,,,,,,,,
case_9fdf8a9bcab72d91,calibration_score,163.99837494827807,181,0,urgency,easy,1.0,target,score,0,,0.9980296450026365,0,1,,0.001972298700380985,0.9980296450026365,0.010923705836509714,0.9980296450026365,0.0022804332892366217,0.0022804332892366217,,,,,,,,,,,,,,,
case_a9ed352c5eeb8119,calibration_score,164.2138329334557,185,0,urgency,easy,2.0,target,score,3,,0.9954427444468075,3,1,,0.00456767149974859,0.9954427444468075,0.024567116093954566,0.9954427444468075,2.990885488893615,0.00911451110638506,,,,,,,,,,,,,,,
case_6141554303346ffd,calibration_score,164.3804998602718,182,0,urgency,easy,3.0,target,score,2,,0.8227808459351,2,1,,0.19506540060033103,0.8227808459351,0.4565414194295154,0.8227808459351,1.763213588931856,0.2367864110681439,,,,,,,,,,,,,,,
case_ecbbec666a902632,calibration_score,164.10454199649394,183,0,urgency,easy,4.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_18a0257bb8b6adb4,calibration_score,163.8845419511199,182,0,urgency,easy,5.0,target,score,2,,0.8227808459351,2,1,,0.19506540060033103,0.8227808459351,0.4565414194295154,0.8227808459351,1.763213588931856,0.2367864110681439,,,,,,,,,,,,,,,
case_fb89be0c968ce0c5,calibration_score,164.57512485794723,183,0,urgency,easy,6.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_67805c25a3923d50,calibration_score,164.31108303368092,186,0,urgency,easy,7.0,target,score,1,,0.8994690035894526,1,1,,0.10595068578568116,0.8994690035894526,0.284259542686741,0.8994690035894526,0.9707138464981446,0.029286153501855372,,,,,,,,,,,,,,,
case_a13b6e5b8a38604f,calibration_score,163.70279109105468,186,0,urgency,easy,8.0,target,score,1,,0.8994690035894526,1,1,,0.10595068578568116,0.8994690035894526,0.284259542686741,0.8994690035894526,0.9707138464981446,0.029286153501855372,,,,,,,,,,,,,,,
case_d7dc311dee96dc3e,calibration_score,163.35004195570946,185,0,urgency,easy,9.0,target,score,3,,0.9954427444468075,3,1,,0.00456767149974859,0.9954427444468075,0.024567116093954566,0.9954427444468075,2.990885488893615,0.00911451110638506,,,,,,,,,,,,,,,
case_9d662fe384d1e3bc,calibration_score,164.32608291506767,186,0,urgency,easy,10.0,target,score,1,,0.8994690035894526,1,1,,0.10595068578568116,0.8994690035894526,0.284259542686741,0.8994690035894526,0.9707138464981446,0.029286153501855372,,,,,,,,,,,,,,,
case_547e82782b6d74ac,calibration_score,163.96458400413394,186,0,urgency,easy,11.0,target,score,1,,0.9855604150044041,1,1,,0.014544850357254897,0.9855604150044041,0.05585978540028009,0.9855604150044041,0.9863737584311978,0.013626241568802211,,,,,,,,,,,,,,,
case_ac7eef7f90fdce05,calibration_score,163.61095802858472,181,0,urgency,easy,12.0,target,score,0,,0.9980296450026365,0,1,,0.001972298700380985,0.9980296450026365,0.010923705836509714,0.9980296450026365,0.0022804332892366217,0.0022804332892366217,,,,,,,,,,,,,,,
case_6f618da1aa21010c,calibration_score,163.6577919125557,186,0,urgency,easy,13.0,target,score,1,,0.9855604150044041,1,1,,0.014544850357254897,0.9855604150044041,0.05585978540028009,0.9855604150044041,0.9863737584311978,0.013626241568802211,,,,,,,,,,,,,,,
case_024b2f57baa6ca20,calibration_score,166.34904081001878,185,0,urgency,easy,14.0,target,score,3,,0.9954427444468075,3,1,,0.00456767149974859,0.9954427444468075,0.024567116093954566,0.9954427444468075,2.990885488893615,0.00911451110638506,,,,,,,,,,,,,,,
case_47141b19802e88f3,calibration_score,165.4227499384433,183,0,urgency,easy,15.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_715bdc71c1b3516b,calibration_score,164.83366605825722,183,0,urgency,easy,16.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_c0eef8d72edb6c60,calibration_score,166.81112488731742,188,0,urgency,easy,17.0,target,score,2,,0.9305768645164136,2,1,,0.07195060070545387,0.9305768645164136,0.22450565313090162,0.9305768645164136,1.9143289187681491,0.08567108123185085,,,,,,,,,,,,,,,
case_4aa82d856f7ef2c9,calibration_score,165.47999996691942,185,0,urgency,easy,18.0,target,score,3,,0.9954427444468075,3,1,,0.00456767149974859,0.9954427444468075,0.024567116093954566,0.9954427444468075,2.990885488893615,0.00911451110638506,,,,,,,,,,,,,,,
case_2877b70abc911c66,calibration_score,165.30612483620644,182,0,urgency,easy,19.0,target,score,2,,0.8227808459351,2,1,,0.19506540060033103,0.8227808459351,0.4565414194295154,0.8227808459351,1.763213588931856,0.2367864110681439,,,,,,,,,,,,,,,
case_70c69fe03ee3bc0e,calibration_score,166.7777500115335,183,0,urgency,easy,20.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_9538e0444b238bf9,calibration_score,165.3980421833694,183,0,urgency,easy,21.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_9136616def4f9a3c,calibration_score,165.4743328690529,182,0,urgency,easy,22.0,target,score,2,,0.8227808459351,2,1,,0.19506540060033103,0.8227808459351,0.4565414194295154,0.8227808459351,1.763213588931856,0.2367864110681439,,,,,,,,,,,,,,,
case_2e41a09390aa164e,calibration_score,167.96458302997053,188,0,urgency,easy,23.0,target,score,2,,0.9305768645164136,2,1,,0.07195060070545387,0.9305768645164136,0.22450565313090162,0.9305768645164136,1.9143289187681491,0.08567108123185085,,,,,,,,,,,,,,,
case_c93b5dd308d2c70e,calibration_score,165.88395880535245,186,0,urgency,easy,24.0,target,score,1,,0.9855604150044041,1,1,,0.014544850357254897,0.9855604150044041,0.05585978540028009,0.9855604150044041,0.9863737584311978,0.013626241568802211,,,,,,,,,,,,,,,
case_4c01cbab967fb7cd,calibration_score,165.36691691726446,183,0,urgency,easy,25.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_c7b9d923726f027b,calibration_score,165.88045796379447,181,0,urgency,easy,26.0,target,score,0,,0.9980296450026365,0,1,,0.001972298700380985,0.9980296450026365,0.010923705836509714,0.9980296450026365,0.0022804332892366217,0.0022804332892366217,,,,,,,,,,,,,,,
case_da0eff28f960a2fd,calibration_score,172.45912505313754,185,0,urgency,easy,27.0,target,score,3,,0.9954427444468075,3,1,,0.00456767149974859,0.9954427444468075,0.024567116093954566,0.9954427444468075,2.990885488893615,0.00911451110638506,,,,,,,,,,,,,,,
case_69693d0908a7583a,calibration_score,166.81370791047812,182,0,urgency,easy,28.0,target,score,2,,0.8227808459351,2,1,,0.19506540060033103,0.8227808459351,0.4565414194295154,0.8227808459351,1.763213588931856,0.2367864110681439,,,,,,,,,,,,,,,
case_211251d4f57e4c86,calibration_score,168.9689999911934,183,0,urgency,easy,29.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_f46a51921f4b0a6b,calibration_score,171.42958287149668,181,0,urgency,easy,30.0,target,score,0,,0.9980296450026365,0,1,,0.001972298700380985,0.9980296450026365,0.010923705836509714,0.9980296450026365,0.0022804332892366217,0.0022804332892366217,,,,,,,,,,,,,,,
case_968e81b752edbbb7,calibration_score,164.9841668549925,176,0,urgency,easy,31.0,target,score,0,,0.9818741186250625,0,1,,0.018292167617402936,0.9818741186250625,0.06603481397209619,0.9818741186250625,0.018289167650333605,0.018289167650333605,,,,,,,,,,,,,,,
case_370481fc0ed64b2c,calibration_score,164.41195807419717,185,0,urgency,easy,32.0,target,score,3,,0.9954427444468075,3,1,,0.00456767149974859,0.9954427444468075,0.024567116093954566,0.9954427444468075,2.990885488893615,0.00911451110638506,,,,,,,,,,,,,,,
case_d2f5a2c96a42ccdb,calibration_score,164.52458314597607,181,0,urgency,easy,33.0,target,score,0,,0.9980296450026365,0,1,,0.001972298700380985,0.9980296450026365,0.010923705836509714,0.9980296450026365,0.0022804332892366217,0.0022804332892366217,,,,,,,,,,,,,,,
case_3c605f975c31c85b,calibration_score,165.31791584566236,186,0,urgency,easy,34.0,target,score,1,,0.8994690035894526,1,1,,0.10595068578568116,0.8994690035894526,0.284259542686741,0.8994690035894526,0.9707138464981446,0.029286153501855372,,,,,,,,,,,,,,,
case_5c8fe14051b69083,calibration_score,166.12099995836616,188,0,urgency,easy,35.0,target,score,2,,0.9305768645164136,2,1,,0.07195060070545387,0.9305768645164136,0.22450565313090162,0.9305768645164136,1.9143289187681491,0.08567108123185085,,,,,,,,,,,,,,,
case_ad6d4b32ded6dd31,calibration_score,164.14975002408028,181,0,urgency,easy,36.0,target,score,0,,0.9980296450026365,0,1,,0.001972298700380985,0.9980296450026365,0.010923705836509714,0.9980296450026365,0.0022804332892366217,0.0022804332892366217,,,,,,,,,,,,,,,
case_7aaec6902421ae36,calibration_score,164.32712506502867,176,0,urgency,easy,37.0,target,score,0,,0.9818741186250625,0,1,,0.018292167617402936,0.9818741186250625,0.06603481397209619,0.9818741186250625,0.018289167650333605,0.018289167650333605,,,,,,,,,,,,,,,
case_a0a933a2235a488b,calibration_score,166.5456669870764,188,0,urgency,easy,38.0,target,score,2,,0.9305768645164136,2,1,,0.07195060070545387,0.9305768645164136,0.22450565313090162,0.9305768645164136,1.9143289187681491,0.08567108123185085,,,,,,,,,,,,,,,
case_282d4dea4b054fdd,calibration_score,164.833459071815,186,0,urgency,easy,39.0,target,score,1,,0.9855604150044041,1,1,,0.014544850357254897,0.9855604150044041,0.05585978540028009,0.9855604150044041,0.9863737584311978,0.013626241568802211,,,,,,,,,,,,,,,
case_b48a20ab4688e380,calibration_score,164.97762501239777,183,0,urgency,easy,40.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_c0ea96ba809c6d5c,calibration_score,165.32749985344708,182,0,urgency,easy,41.0,target,score,2,,0.8227808459351,2,1,,0.19506540060033103,0.8227808459351,0.4565414194295154,0.8227808459351,1.763213588931856,0.2367864110681439,,,,,,,,,,,,,,,
case_ab78b972a081a7d8,calibration_score,164.84195902012289,183,0,urgency,easy,42.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_04e162880906c19b,calibration_score,164.76620780304074,185,0,urgency,easy,43.0,target,score,3,,0.9954427444468075,3,1,,0.00456767149974859,0.9954427444468075,0.024567116093954566,0.9954427444468075,2.990885488893615,0.00911451110638506,,,,,,,,,,,,,,,
case_f2f1e96166c2ef81,calibration_score,166.28091596066952,188,0,urgency,easy,44.0,target,score,2,,0.9305768645164136,2,1,,0.07195060070545387,0.9305768645164136,0.22450565313090162,0.9305768645164136,1.9143289187681491,0.08567108123185085,,,,,,,,,,,,,,,
case_7b0441cc370f61b3,calibration_score,163.40562514960766,185,0,urgency,easy,45.0,target,score,3,,0.9954427444468075,3,1,,0.00456767149974859,0.9954427444468075,0.024567116093954566,0.9954427444468075,2.990885488893615,0.00911451110638506,,,,,,,,,,,,,,,
case_71ff5683d4f4006e,calibration_score,163.21250004693866,183,0,urgency,easy,46.0,target,score,3,,0.9910354987664499,3,1,,0.009004924136849708,0.9910354987664499,0.04242268260755293,0.9910354987664499,2.9783459664006102,0.021654033599389777,,,,,,,,,,,,,,,
case_35b3c5f447b89765,calibration_score,164.18895893730223,186,0,urgency,easy,47.0,target,score,1,,0.8994690035894526,1,1,,0.10595068578568116,0.8994690035894526,0.284259542686741,0.8994690035894526,0.9707138464981446,0.029286153501855372,,,,,,,,,,,,,,,
case_55c9c24017d46fd4,calibration_score,163.40033407323062,181,0,urgency,easy,48.0,target,score,0,,0.9980296450026365,0,1,,0.001972298700380985,0.9980296450026365,0.010923705836509714,0.9980296450026365,0.0022804332892366217,0.0022804332892366217,,,,,,,,,,,,,,,
case_7deddc9fac763e60,calibration_score,163.2691661361605,181,0,urgency,easy,49.0,target,score,0,,0.9980296450026365,0,1,,0.001972298700380985,0.9980296450026365,0.010923705836509714,0.9980296450026365,0.0022804332892366217,0.0022804332892366217,,,,,,,,,,,,,,,
case_88f4460ba6c6aacf,candidate_order_invariance,163.42408396303654,186,0,,,,target,choice,billing,,0.9986364351560749,billing,1,3.616115508410711e-06,0.0013644953444282427,0.9986364351560749,0.007607196967006262,0.9986364351560749,,,group_f781c1259646526b,0.0,,,,,,,,,,,,,
case_35d7406c09b925b3,candidate_order_invariance,163.16004213877022,186,0,,,,target,choice,billing,,0.9982141100859399,billing,1,6.085019298833668e-06,0.0017874865166401833,0.9982141100859399,0.009728664037357549,0.9982141100859399,,,group_f781c1259646526b,1.0,,,,,,,,,,,,,
case_f7601f2108531b16,candidate_order_invariance,163.88945793733,186,0,,,,target,choice,billing,,0.9982141100859399,billing,1,6.085019298833668e-06,0.0017874865166401833,0.9982141100859399,0.009728664037357549,0.9982141100859399,,,group_f781c1259646526b,2.0,,,,,,,,,,,,,
case_9178abcee6487960,candidate_order_invariance,163.54479105211794,186,0,,,,target,choice,billing,,0.9999782855312407,billing,1,7.271938283760736e-10,2.171470452180488e-05,0.9999782855312407,0.0001955247307464457,0.9999782855312407,,,group_f781c1259646526b,3.0,,,,,,,,,,,,,
case_cf770931cfa7fd59,candidate_order_invariance,163.37437508627772,186,0,,,,target,choice,billing,,0.9982141100859399,billing,1,6.085019298833668e-06,0.0017874865166401833,0.9982141100859399,0.009728664037357549,0.9982141100859399,,,group_f781c1259646526b,4.0,,,,,,,,,,,,,
case_1ceb3c34314d657d,candidate_order_invariance,163.4761670138687,186,0,,,,target,choice,billing,,0.9983930255250411,billing,1,4.84138714648211e-06,0.0016082670433757616,0.9983930255250411,0.008948099087191635,0.9983930255250411,,,group_f781c1259646526b,5.0,,,,,,,,,,,,,
case_1cf6d4a622ce5e4c,candidate_order_invariance,163.49783400073647,186,0,,,,target,choice,billing,,0.9985954550182399,billing,1,3.7319987625156376e-06,0.0014055322796408276,0.9985954550182399,0.007921041958207396,0.9985954550182399,,,group_f781c1259646526b,6.0,,,,,,,,,,,,,
case_4cc553063da0df3c,candidate_order_invariance,163.37641701102257,186,0,,,,target,choice,billing,,0.9984122832990662,billing,1,4.777886264378486e-06,0.0015889784588146016,0.9984122832990662,0.00881116464357399,0.9984122832990662,,,group_f781c1259646526b,7.0,,,,,,,,,,,,,
case_f6e4a4242e10d394,candidate_order_invariance,163.9275001361966,186,0,,,,target,choice,billing,,0.9984668832120159,billing,1,4.604627185206464e-06,0.0015342932140796758,0.9984668832120159,0.008393323882636961,0.9984668832120159,,,group_f781c1259646526b,8.0,,,,,,,,,,,,,
case_07b52d107ed14b14,candidate_order_invariance,163.78845903091133,186,0,,,,target,choice,billing,,0.9999767457376968,billing,1,8.536186125759086e-10,2.325453268775663e-05,0.9999767457376968,0.000207442370759986,0.9999767457376968,,,group_f781c1259646526b,9.0,,,,,,,,,,,,,
case_a84222d01fdf64f8,candidate_order_invariance,163.94483298063278,186,0,,,,target,choice,billing,,0.998647461815004,billing,1,3.585546923876591e-06,0.001353453690364059,0.998647461815004,0.007524229472890321,0.998647461815004,,,group_f781c1259646526b,10.0,,,,,,,,,,,,,
case_1a1767a456cb4262,candidate_order_invariance,163.38937496766448,186,0,,,,target,choice,billing,,0.9984668832120159,billing,1,4.604627185206464e-06,0.0015342932140796758,0.9984668832120159,0.008393323882636961,0.9984668832120159,,,group_f781c1259646526b,11.0,,,,,,,,,,,,,
case_86aa3c70717aec32,candidate_order_invariance,163.09083392843604,186,0,,,,target,choice,billing,,0.998467154728148,billing,1,4.603793585926611e-06,0.001534021281079523,0.998467154728148,0.008390904599918267,0.998467154728148,,,group_f781c1259646526b,12.0,,,,,,,,,,,,,
case_aa18c667ff059ecb,candidate_order_invariance,163.2252091076225,186,0,,,,target,choice,billing,,0.9984668832120159,billing,1,4.604627185206464e-06,0.0015342932140796758,0.9984668832120159,0.008393323882636961,0.9984668832120159,,,group_f781c1259646526b,13.0,,,,,,,,,,,,,
case_f44e24f5b05c1476,candidate_order_invariance,163.1692498922348,186,0,,,,target,choice,billing,,0.998727851083137,billing,1,2.991115732036358e-06,0.0012729587852179718,0.998727851083137,0.007344100647874943,0.998727851083137,,,group_f781c1259646526b,14.0,,,,,,,,,,,,,
case_ebc38738bde533d3,candidate_order_invariance,163.75983390025795,186,0,,,,target,choice,billing,,0.9997840420771602,billing,1,8.812768384340076e-08,0.00021598124510982517,0.9997840420771602,0.001509551048270781,0.9997840420771602,,,group_f781c1259646526b,15.0,,,,,,,,,,,,,
case_b1356a2f86439478,label_key_invariance,206.0520830564201,196,0,,,,target,choice,k148230,,0.9999122991999578,k148230,1,1.2419671604481574e-08,8.770464598219452e-05,0.9999122991999578,0.0006955013070997344,0.9999122991999578,,,opaque_support_keys,0.0,billing,,,,,,,,,,,,
