case_id,experiment,latency_ms,input_tokens,output_tokens,meta_family,meta_target_probability,meta_probability_bin,meta_index,question_id,type,label,p_true,confidence_top,target_probability,prob_error,prob_abs_error,prob_sq_error,target_kl,meta_prior,meta_tpr,meta_fpr,meta_signal_positive,meta_hidden_label,pred,correct,brier,nll,meta_a_positive,meta_b_positive,meta_conflicting,meta_group,meta_variant,meta_observed_signal,meta_target_entropy,reported_confidence,entropy_norm,p_label,target_distribution_json,pred_distribution_json,distribution_tv,distribution_jsd,soft_brier,meta_repetition
case_4c7f43e75443e9d6,prob_bayes_single_signal,13.494624989107251,117,0,quality,0.03389830508474577,,97.0,target,noul,0,0.4014,0.5986,0.03389830508474577,0.3675016949152542,0.3675016949152542,0.13505749576558457,0.3786663912815812,0.05,0.6,0.4,False,0,0,1.0,0.16112195999999998,0.5131616835635384,,,,,,,,,,,,,,,,
case_1e445034da6836de,prob_bayes_single_signal,13.373499969020486,115,0,network_incident,0.14285714285714285,,98.0,target,noul,0,0.4448,0.5552,0.14285714285714285,0.3019428571428571,0.3019428571428571,0.09116948897959183,0.20998250382345085,0.1,0.6,0.4,True,0,0,1.0,0.19784703999999997,0.5884268697895423,,,,,,,,,,,,,,,,
case_a35184eebae0ef9f,prob_bayes_single_signal,12.59941584430635,94,0,abstract,0.14285714285714288,,99.0,target,noul,0,0.4994,0.5005999999999999,0.14285714285714288,0.35654285714285716,0.35654285714285716,0.12712280897959186,0.28217443900348294,0.2,0.6,0.4,False,0,0,1.0,0.24940036000000002,0.6919478999844634,,,,,,,,,,,,,,,,
case_800542f355af3dc0,prob_bayes_single_signal,16.83170790784061,146,0,machine_fault,0.4468085106382979,,100.0,target,noul,1,0.4857,0.5143,0.4468085106382979,0.038891489361702114,0.038891489361702114,0.0015125479447713887,0.0030351554010593015,0.35,0.6,0.4,True,1,0,0.0,0.26450449,0.7221641296304379,,,,,,,,,,,,,,,,
case_5be83fd56cd58584,prob_bayes_single_signal,13.294541975483298,119,0,fraud,0.4,,101.0,target,noul,0,0.5087,0.5087,0.4,0.10870000000000002,0.10870000000000002,0.011815690000000004,0.023767267736631403,0.5,0.6,0.4,False,0,1,0.0,0.25877569000000006,0.7107003398075346,,,,,,,,,,,,,,,,
case_39b79a03aab4a720,prob_bayes_single_signal,13.309916947036982,117,0,quality,0.5531914893617021,,102.0,target,noul,1,0.4216,0.5784,0.5531914893617021,-0.13159148936170217,0.13159148936170217,0.017316320072430978,0.034935765891414644,0.65,0.6,0.4,False,1,0,0.0,0.33454656000000005,0.8636982817549845,,,,,,,,,,,,,,,,
case_35e3e5c8ed27d85c,prob_bayes_single_signal,13.381917029619217,115,0,network_incident,0.8571428571428572,,103.0,target,noul,1,0.4549,0.5450999999999999,0.8571428571428572,-0.4022428571428572,0.4022428571428572,0.16179931612244902,0.3517196819043017,0.8,0.6,0.4,True,1,0,0.0,0.2971340099999999,0.7876776644061786,,,,,,,,,,,,,,,,
case_8e99335a70ef8067,prob_bayes_single_signal,12.531958986073732,94,0,abstract,0.008097165991902836,,104.0,target,noul,0,0.5032,0.5032,0.008097165991902836,0.4951028340080971,0.4951028340080971,0.24512681624284938,0.6524019040225186,0.02,0.7,0.25,False,0,1,0.0,0.25321024,0.6995677483628681,,,,,,,,,,,,,,,,
case_5788f46704b32b9f,prob_bayes_single_signal,16.739082988351583,146,0,machine_fault,0.020618556701030934,,105.0,target,noul,0,0.5525,0.5525,0.020618556701030934,0.531881443298969,0.531881443298969,0.2828978697257944,0.6992960645351562,0.05,0.7,0.25,False,0,1,0.0,0.30525625,0.804078741267227,,,,,,,,,,,,,,,,
case_5bb0d1793c77a81d,prob_bayes_single_signal,14.467541128396988,119,0,fraud,0.23728813559322032,,106.0,target,noul,0,0.355,0.645,0.23728813559322032,0.11771186440677966,0.11771186440677966,0.013856083022120082,0.0322636205986621,0.1,0.7,0.25,True,0,0,1.0,0.126025,0.43850496218636453,,,,,,,,,,,,,,,,
case_71e5d42b56e1b5bc,prob_bayes_single_signal,15.240916982293129,117,0,quality,0.09090909090909091,,107.0,target,noul,0,0.4047,0.5952999999999999,0.09090909090909091,0.3137909090909091,0.3137909090909091,0.0984647346280992,0.24913728586242048,0.2,0.7,0.25,False,0,0,1.0,0.16378209,0.5186897988227928,,,,,,,,,,,,,,,,
case_1bcbd7fa3cc587ee,prob_bayes_single_signal,15.03550005145371,115,0,network_incident,0.17721518987341772,,108.0,target,noul,0,0.3539,0.6461,0.17721518987341772,0.17668481012658227,0.17668481012658227,0.031217522129466428,0.0763295132017282,0.35,0.7,0.25,False,0,0,1.0,0.12524521,0.4368009884180173,,,,,,,,,,,,,,,,
case_0e6056c4ad0c422b,prob_bayes_single_signal,13.171499827876687,94,0,abstract,0.28571428571428575,,109.0,target,noul,0,0.5385,0.5385,0.28571428571428575,0.2527857142857142,0.2527857142857142,0.06390061734693875,0.13091636712439095,0.5,0.7,0.25,False,0,1,0.0,0.28998225,0.7732732250392301,,,,,,,,,,,,,,,,
case_ebc07f0aedd1f224,prob_bayes_single_signal,17.298375023528934,146,0,machine_fault,0.4262295081967214,,110.0,target,noul,0,0.567,0.567,0.4262295081967214,0.14077049180327855,0.14077049180327855,0.019816331362536913,0.03987370601668336,0.65,0.7,0.25,False,0,1,0.0,0.32148899999999997,0.8370175509796471,,,,,,,,,,,,,,,,
case_a30a4753cab59d39,prob_bayes_single_signal,13.37058306671679,119,0,fraud,0.918032786885246,,111.0,target,noul,1,0.3597,0.6403,0.918032786885246,-0.558332786885246,0.558332786885246,0.3117355009110455,0.6916692922092639,0.8,0.7,0.25,True,1,0,0.0,0.40998408999999997,1.0224849282805588,,,,,,,,,,,,,,,,
case_4f08f6dd23718707,prob_bayes_single_signal,13.451708015054464,117,0,quality,0.005076142131979694,,112.0,target,noul,0,0.4066,0.5933999999999999,0.005076142131979694,0.4015238578680203,0.4015238578680203,0.16122140843721816,0.49192402013282754,0.02,0.8,0.2,False,0,0,1.0,0.16532356,0.5218865711254157,,,,,,,,,,,,,,,,
case_b21b7fa9c5c2362b,prob_bayes_single_signal,13.376415940001607,115,0,network_incident,0.012987012987012984,,113.0,target,noul,0,0.3218,0.6782,0.012987012987012984,0.308812987012987,0.308812987012987,0.09536546094788327,0.3286796515524269,0.05,0.8,0.2,False,0,0,1.0,0.10355523999999998,0.3883130492905988,,,,,,,,,,,,,,,,
case_f1ae3cbf9c24a97e,prob_bayes_single_signal,12.591375038027763,94,0,abstract,0.027027027027027018,,114.0,target,noul,0,0.5053,0.5053,0.027027027027027018,0.47827297297297294,0.47827297297297294,0.2287450366764061,0.5789799289246756,0.1,0.8,0.2,False,0,1,0.0,0.25532808999999995,0.7038037607484741,,,,,,,,,,,,,,,,
case_ecf8aee5701b3033,prob_bayes_single_signal,16.65050000883639,146,0,machine_fault,0.5,,115.0,target,noul,1,0.4717,0.5283,0.5,-0.028299999999999992,0.028299999999999992,0.0008008899999999995,0.0016043511919486449,0.2,0.8,0.2,True,1,0,0.0,0.27910089,0.751412088691921,,,,,,,,,,,,,,,,
case_5a69fe2fbd84bbbc,prob_bayes_single_signal,13.724624877795577,119,0,fraud,0.11864406779661014,,116.0,target,noul,0,0.5297,0.5297,0.11864406779661014,0.4110559322033898,0.4110559322033898,0.16896697939959782,0.3760583049800773,0.35,0.8,0.2,False,0,1,0.0,0.28058208999999995,0.7543844900311346,,,,,,,,,,,,,,,,
case_4c2cfde5937e42ee,prob_bayes_single_signal,13.53425020352006,117,0,quality,0.8,,117.0,target,noul,0,0.245,0.755,0.8,-0.555,0.555,0.30802500000000005,0.6810027371583627,0.5,0.8,0.2,True,0,0,1.0,0.060024999999999995,0.28103752973311236,,,,,,,,,,,,,,,,
case_b1009e1478a50704,prob_bayes_single_signal,13.339916011318564,115,0,network_incident,0.3170731707317073,,118.0,target,noul,0,0.4724,0.5276000000000001,0.3170731707317073,0.15532682926829267,0.15532682926829267,0.02412642389054134,0.04981377452406144,0.65,0.8,0.2,False,0,0,1.0,0.22316176,0.6394168581389774,,,,,,,,,,,,,,,,
case_fffae79b661f9d0d,prob_bayes_single_signal,12.604540912434459,94,0,abstract,0.9411764705882353,,119.0,target,noul,1,0.5805,0.5805,0.9411764705882353,-0.36067647058823527,0.36067647058823527,0.13008751643598615,0.3392548297331033,0.8,0.8,0.2,True,1,1,1.0,0.17598024999999998,0.5438654778441908,,,,,,,,,,,,,,,,
case_a297baab195b2c3d,prob_bayes_single_signal,16.845667036250234,146,0,machine_fault,0.0022624434389140265,,120.0,target,noul,0,0.5557,0.5557,0.0022624434389140265,0.553437556561086,0.553437556561086,0.3062931290123052,0.7947079695456419,0.02,0.9,0.1,False,0,1,0.0,0.30880249,0.8112552690402742,,,,,,,,,,,,,,,,
case_929c3055386b25bb,prob_bayes_single_signal,13.378874864429235,119,0,fraud,0.005813953488372092,,121.0,target,noul,0,0.4722,0.5278,0.005813953488372092,0.4663860465116279,0.4663860465116279,0.21751594438074634,0.6039607208981383,0.05,0.9,0.1,False,0,0,1.0,0.22297284,0.6390378549129133,,,,,,,,,,,,,,,,
case_5960aa034e71f0fe,prob_bayes_single_signal,13.354875147342682,117,0,quality,0.01219512195121951,,122.0,target,noul,0,0.4808,0.5192,0.01219512195121951,0.4686048780487805,0.4686048780487805,0.21959053173111243,0.5905422237747893,0.1,0.9,0.1,False,0,0,1.0,0.23116864,0.6554661135922568,,,,,,,,,,,,,,,,
case_fe31825b11f2ed0f,prob_bayes_single_signal,13.34279216825962,115,0,network_incident,0.6923076923076924,,123.0,target,noul,1,0.4308,0.5691999999999999,0.6923076923076924,-0.2615076923076924,0.2615076923076924,0.06838627313609472,0.13915020368234246,0.2,0.9,0.1,True,1,0,0.0,0.32398863999999994,0.8421113336999035,,,,,,,,,,,,,,,,
case_fd8d273cfa8f65ea,prob_bayes_single_signal,12.630792101845145,94,0,abstract,0.05645161290322578,,124.0,target,noul,0,0.5278,0.5278,0.05645161290322578,0.4713483870967743,0.4713483870967743,0.22216930201873059,0.526978490490204,0.35,0.9,0.1,False,0,1,0.0,0.27857284000000004,0.7503526543307246,,,,,,,,,,,,,,,,
case_f3d0b7a92e65b159,prob_bayes_single_signal,16.88370807096362,146,0,machine_fault,0.09999999999999998,,125.0,target,noul,0,0.5633,0.5633,0.09999999999999998,0.46330000000000005,0.46330000000000005,0.21464689000000003,0.4779692565582583,0.5,0.9,0.1,False,0,1,0.0,0.31730689,0.8285088184906219,,,,,,,,,,,,,,,,
case_577a065a5802e69c,prob_bayes_single_signal,13.390249805524945,119,0,fraud,0.9435483870967741,,126.0,target,noul,0,0.3685,0.6315,0.9435483870967741,-0.5750483870967742,0.5750483870967742,0.33068064750260145,0.7508162340347778,0.65,0.9,0.1,True,0,0,1.0,0.13579225,0.45965733719159135,,,,,,,,,,,,,,,,
case_c366f84c4f7e2153,prob_bayes_single_signal,13.36099999025464,117,0,quality,0.9729729729729729,,127.0,target,noul,1,0.2165,0.7835,0.9729729729729729,-0.7564729729729729,0.7564729729729729,0.5722513588385681,1.371152258626893,0.8,0.9,0.1,True,1,0,0.0,0.61387225,1.5301647315395925,,,,,,,,,,,,,,,,
case_9ca263554720c214,prob_bayes_single_signal,13.264917070046067,115,0,network_incident,0.001072961373390559,,128.0,target,noul,0,0.3212,0.6788000000000001,0.001072961373390559,0.3201270386266094,0.3201270386266094,0.10248132085984267,0.3798230228852267,0.02,0.95,0.05,False,0,0,1.0,0.10316943999999999,0.3874287456220657,,,,,,,,,,,,,,,,
case_3668f182b856b038,prob_bayes_single_signal,12.663416098803282,94,0,abstract,0.002762430939226522,,129.0,target,noul,0,0.5254,0.5254,0.002762430939226522,0.5226375690607734,0.5226375690607734,0.2731500285937547,0.725968158030173,0.05,0.95,0.05,False,0,1,0.0,0.27604515999999996,0.7452829349804738,,,,,,,,,,,,,,,,
case_19a148fa740ab84a,prob_bayes_single_signal,16.84970804490149,146,0,machine_fault,0.005813953488372098,,130.0,target,noul,0,0.5458,0.5458,0.005813953488372098,0.5399860465116278,0.5399860465116278,0.2915849304272579,0.7524252258888074,0.1,0.95,0.05,False,0,1,0.0,0.29789763999999996,0.7892176493106788,,,,,,,,,,,,,,,,
case_fae06720cdacc3f2,prob_bayes_single_signal,13.398332986980677,119,0,fraud,0.012987012987012998,,131.0,target,noul,0,0.4751,0.5248999999999999,0.012987012987012998,0.46211298701298703,0.46211298701298703,0.21354841276606512,0.5765267164263881,0.2,0.95,0.05,False,0,0,1.0,0.22572001000000003,0.6445475107238832,,,,,,,,,,,,,,,,
case_87068c2e061d7f54,prob_bayes_single_signal,13.35274986922741,117,0,quality,0.02755905511811026,,132.0,target,noul,0,0.439,0.5609999999999999,0.02755905511811026,0.41144094488188976,0.41144094488188976,0.16928365112530225,0.4586404239118893,0.35,0.95,0.05,False,0,0,1.0,0.192721,0.5780343734594409,,,,,,,,,,,,,,,,
case_4d6c52792c938b6b,prob_bayes_single_signal,13.256957987323403,115,0,network_incident,0.95,,133.0,target,noul,1,0.4357,0.5643,0.95,-0.5143,0.5143,0.26450449,0.6193544979202831,0.5,0.95,0.05,True,1,0,0.0,0.31843449,0.8308013458587407,,,,,,,,,,,,,,,,
case_f6b1bc91e5d5c411,prob_bayes_single_signal,12.687916867434978,94,0,abstract,0.08904109589041104,,134.0,target,noul,0,0.5484,0.5484,0.08904109589041104,0.45935890410958896,0.45935890410958896,0.21101060278476255,0.477352305821093,0.65,0.95,0.05,False,0,1,0.0,0.30074256,0.7949584467066301,,,,,,,,,,,,,,,,
case_e9fe353fa6690ce6,prob_bayes_single_signal,16.848667059093714,146,0,machine_fault,0.987012987012987,,135.0,target,noul,1,0.4655,0.5345,0.987012987012987,-0.521512987012987,0.521512987012987,0.27197579562320795,0.6935327503855285,0.8,0.95,0.05,True,1,0,0.0,0.28569025,0.7646431822650153,,,,,,,,,,,,,,,,
case_a83c87a35bdfdc49,prob_bayes_single_signal,13.37766693904996,119,0,fraud,0.00022670596236681043,,136.0,target,noul,0,0.4781,0.5219,0.00022670596236681043,0.47787329403763323,0.47787329403763323,0.22836288515437828,0.6481699882775577,0.02,0.99,0.1,False,0,0,1.0,0.22857961000000002,0.6502792803327695,,,,,,,,,,,,,,,,
case_81cfc86c9e08f928,prob_bayes_single_signal,13.423874974250793,117,0,quality,0.0005844535359438931,,137.0,target,noul,0,0.4552,0.5448,0.0005844535359438931,0.4546155464640561,0.4546155464640561,0.20667529508681237,0.6025060980111515,0.05,0.99,0.1,False,0,0,1.0,0.20720703999999998,0.6073365241468345,,,,,,,,,,,,,,,,
case_dc0f599e0332d623,prob_bayes_single_signal,13.365500140935183,115,0,network_incident,0.5238095238095238,,138.0,target,noul,1,0.4554,0.5446,0.5238095238095238,-0.06840952380952381,0.06840952380952381,0.004679862947845805,0.009387385944424037,0.1,0.99,0.1,True,1,0,0.0,0.29658915999999996,0.7865791253524977,,,,,,,,,,,,,,,,
case_bf0d285136f28d61,prob_bayes_single_signal,12.47112499549985,94,0,abstract,0.002770083102493077,,139.0,target,noul,0,0.5441,0.5441,0.002770083102493077,0.541329916897507,0.541329916897507,0.29303807892826184,0.7659129518669341,0.2,0.99,0.1,False,0,1,0.0,0.29604481000000005,0.7854817917627414,,,,,,,,,,,,,,,,
case_035537c894cd966c,prob_bayes_single_signal,16.67116698808968,146,0,machine_fault,0.005947323704333055,,140.0,target,noul,0,0.555,0.555,0.005947323704333055,0.549052676295667,0.549052676295667,0.3014588413474345,0.7719587389513161,0.35,0.99,0.1,False,0,1,0.0,0.30802500000000005,0.809680996815897,,,,,,,,,,,,,,,,
case_ea872d6f5c31a1ac,prob_bayes_single_signal,13.20741605013609,119,0,fraud,0.010989010989010999,,141.0,target,noul,0,0.513,0.513,0.010989010989010999,0.5020109890109891,0.5020109890109891,0.2520150330877914,0.6584213044116608,0.5,0.99,0.1,False,0,1,0.0,0.263169,0.7194911558995473,,,,,,,,,,,,,,,,
case_fe6aa3af4732f86f,prob_bayes_single_signal,13.553832890465856,117,0,quality,0.948415622697126,,142.0,target,noul,1,0.2648,0.7352000000000001,0.948415622697126,-0.683615622697126,0.683615622697126,0.46733031959557925,1.0729499703468808,0.65,0.99,0.1,True,1,0,0.0,0.5405190400000001,1.328780454919284,,,,,,,,,,,,,,,,
case_12f1da1c645f7ac4,prob_bayes_single_signal,13.746832963079214,115,0,network_incident,0.9753694581280788,,143.0,target,noul,1,0.508,0.508,0.9753694581280788,-0.46736945812807884,0.46736945812807884,0.21843421039093405,0.5625115730274806,0.8,0.99,0.1,True,1,1,1.0,0.242064,0.6772738314036552,,,,,,,,,,,,,,,,
case_b4c7231ae1549b15,prob_bayes_single_signal,12.325832853093743,94,0,abstract,0.0297029702970297,,144.0,target,noul,0,0.5136,0.5136,0.0297029702970297,0.4838970297029702,0.4838970297029702,0.23415633535535724,0.5853995652567321,0.02,0.6,0.4,True,0,1,0.0,0.26378495999999996,0.7207239483301797,,,,,,,,,,,,,,,,
case_59f985fc8e18ec28,prob_bayes_single_signal,17.337709199637175,146,0,machine_fault,0.03389830508474577,,145.0,target,noul,0,0.5427,0.5427,0.03389830508474577,0.5088016949152542,0.5088016949152542,0.25887916474863537,0.6285694336815358,0.05,0.6,0.4,False,0,1,0.0,0.29452328999999994,0.7824156483181275,,,,,,,,,,,,,,,,
case_7f7e3d4d19fd50ce,prob_bayes_single_signal,13.36295809596777,119,0,fraud,0.14285714285714285,,146.0,target,noul,0,0.355,0.645,0.14285714285714285,0.21214285714285713,0.21214285714285713,0.04500459183673469,0.11369329065800657,0.1,0.6,0.4,True,0,0,1.0,0.126025,0.43850496218636453,,,,,,,,,,,,,,,,
case_dcf8afa5d8115841,prob_bayes_single_signal,13.423458207398653,117,0,quality,0.14285714285714288,,147.0,target,noul,0,0.3879,0.6121,0.14285714285714288,0.24504285714285715,0.24504285714285715,0.0600460018367347,0.1459073061811471,0.2,0.6,0.4,False,0,0,1.0,0.15046641000000002,0.49085961112511295,,,,,,,,,,,,,,,,
case_4a9e0d7fdbf70025,prob_bayes_single_signal,13.427416794002056,115,0,network_incident,0.26415094339622636,,148.0,target,noul,0,0.3763,0.6236999999999999,0.26415094339622636,0.11214905660377367,0.11214905660377367,0.01257741089711643,0.028202670892795476,0.35,0.6,0.4,False,0,0,1.0,0.14160169000000003,0.47208579545006024,,,,,,,,,,,,,,,,
case_bd0918c329a878dc,prob_bayes_single_signal,12.611708138138056,94,0,abstract,0.6,,149.0,target,noul,0,0.5338,0.5338,0.6,-0.06619999999999993,0.06619999999999993,0.00438243999999999,0.008884979149963598,0.5,0.6,0.4,True,0,1,0.0,0.2849424400000001,0.7631405523804804,,,,,,,,,,,,,,,,
case_0c6131dcccc3a29b,prob_bayes_single_signal,16.801416873931885,146,0,machine_fault,0.5531914893617021,,150.0,target,noul,1,0.5649,0.5649,0.5531914893617021,0.011708510638297809,0.011708510638297809,0.00013708922136713297,0.0002783296950457908,0.65,0.6,0.4,False,1,1,1.0,0.18931201000000003,0.5711065546509208,,,,,,,,,,,,,,,,
case_be2a9527685fa120,prob_bayes_single_signal,13.246708083897829,119,0,fraud,0.7272727272727273,,151.0,target,noul,1,0.533,0.533,0.7272727272727273,-0.19427272727272726,0.19427272727272726,0.037741892561983466,0.07933364555736364,0.8,0.6,0.4,False,1,1,1.0,0.21808899999999998,0.6292338548162925,,,,,,,,,,,,,,,,
case_70addac371f99981,prob_bayes_single_signal,13.336458010599017,117,0,quality,0.008097165991902836,,152.0,target,noul,0,0.401,0.599,0.008097165991902836,0.39290283400809717,0.39290283400809717,0.15437263697159437,0.46868087576177037,0.02,0.7,0.25,False,0,0,1.0,0.16080100000000003,0.5124936808666878,,,,,,,,,,,,,,,,
case_6d53a9aca2253f4d,prob_bayes_single_signal,13.304917141795158,115,0,network_incident,0.12844036697247707,,153.0,target,noul,1,0.4058,0.5942000000000001,0.12844036697247707,0.2773596330275229,0.2773596330275229,0.07692836603316218,0.1861096430417345,0.05,0.7,0.25,True,1,0,0.0,0.3530736400000001,0.9018948515904227,,,,,,,,,,,,,,,,
case_faf8569bd37b3720,prob_bayes_single_signal,12.657375074923038,94,0,abstract,0.04255319148936171,,154.0,target,noul,0,0.508,0.508,0.04255319148936171,0.4654468085106383,0.4654468085106383,0.2166407315527388,0.5319396190481093,0.1,0.7,0.25,False,0,1,0.0,0.258064,0.709276562489829,,,,,,,,,,,,,,,,
case_e10a286d7d5ffb46,prob_bayes_single_signal,16.767665976658463,146,0,machine_fault,0.09090909090909091,,155.0,target,noul,0,0.5542,0.5542,0.09090909090909091,0.4632909090909091,0.4632909090909091,0.21463846644628098,0.4834619232741205,0.2,0.7,0.25,False,0,1,0.0,0.30713764000000005,0.8078848580303686,,,,,,,,,,,,,,,,
case_3e833df21122564d,prob_bayes_single_signal,13.279374921694398,119,0,fraud,0.17721518987341772,,156.0,target,noul,0,0.5044,0.5044,0.17721518987341772,0.32718481012658224,0.32718481012658224,0.10704989997756767,0.23172269191366154,0.35,0.7,0.25,False,0,1,0.0,0.25441936,0.7019861292271495,,,,,,,,,,,,,,,,
case_aab6ad7a65f1fb93,prob_bayes_single_signal,13.34275002591312,117,0,quality,0.28571428571428575,,157.0,target,noul,0,0.4569,0.5431,0.28571428571428575,0.17118571428571422,0.17118571428571422,0.02930454877551018,0.061571915776529845,0.5,0.7,0.25,False,0,0,1.0,0.20875760999999998,0.6104618139413374,,,,,,,,,,,,,,,,
case_6d4551bc0afadf2f,prob_bayes_single_signal,13.310124864801764,115,0,network_incident,0.8387096774193548,,158.0,target,noul,0,0.5116,0.5116,0.8387096774193548,-0.3271096774193547,0.3271096774193547,0.10700074106139429,0.23589407537519735,0.65,0.7,0.25,True,0,1,0.0,0.26173456000000006,0.7166205367455876,,,,,,,,,,,,,,,,
case_92db35d6dd0c25be,prob_bayes_single_signal,12.416250072419643,94,0,abstract,0.918032786885246,,159.0,target,noul,1,0.5207,0.5207,0.918032786885246,-0.397332786885246,0.397332786885246,0.1578733435339963,0.37582409256382826,0.8,0.7,0.25,True,1,1,1.0,0.22972848999999995,0.6525812188132836,,,,,,,,,,,,,,,,
case_2ddab14fe18f4182,prob_bayes_single_signal,16.729749972000718,146,0,machine_fault,0.005076142131979694,,160.0,target,noul,0,0.559,0.559,0.005076142131979694,0.5539238578680203,0.5539238578680203,0.3068316403153908,0.7856252971905673,0.02,0.8,0.2,False,0,1,0.0,0.31248100000000006,0.8187104035352912,,,,,,,,,,,,,,,,
case_834c1cbce32e94ee,prob_bayes_single_signal,13.249375158920884,119,0,fraud,0.012987012987012984,,161.0,target,noul,0,0.4885,0.5115000000000001,0.012987012987012984,0.475512987012987,0.475512987012987,0.22611260081801315,0.6016898298623564,0.05,0.8,0.2,False,0,0,1.0,0.23863225,0.6704076935904557,,,,,,,,,,,,,,,,
case_4278de4b7946ed0f,prob_bayes_single_signal,13.39949993416667,117,0,quality,0.30769230769230776,,162.0,target,noul,0,0.2351,0.7649,0.30769230769230776,-0.07259230769230776,0.07259230769230776,0.005269643136094684,0.013763526241451066,0.1,0.8,0.2,True,0,0,1.0,0.05527201,0.26801017265431665,,,,,,,,,,,,,,,,
case_ad1533e5e0c6ecfd,prob_bayes_single_signal,13.312957948073745,115,0,network_incident,0.058823529411764684,,163.0,target,noul,0,0.3043,0.6957,0.058823529411764684,0.24547647058823532,0.24547647058823532,0.06025869761245676,0.18776010975298252,0.2,0.8,0.2,False,0,0,1.0,0.09259849,0.3628367460525414,,,,,,,,,,,,,,,,
case_94734b4d28cc92d4,prob_bayes_single_signal,12.67349999397993,94,0,abstract,0.11864406779661014,,164.0,target,noul,0,0.5454,0.5454,0.11864406779661014,0.42675593220338986,0.42675593220338986,0.1821206256707843,0.4025174405506883,0.35,0.8,0.2,False,0,1,0.0,0.29746116,0.7883373675636942,,,,,,,,,,,,,,,,
case_253b8fcc4013e4a8,prob_bayes_single_signal,16.704833135008812,146,0,machine_fault,0.19999999999999996,,165.0,target,noul,0,0.5687,0.5687,0.19999999999999996,0.3687,0.3687,0.13593969000000003,0.2852391216583604,0.5,0.8,0.2,False,0,1,0.0,0.32341969,0.8409513753283395,,,,,,,,,,,,,,,,
case_e7a422e80110ce50,prob_bayes_single_signal,13.830333016812801,119,0,fraud,0.3170731707317073,,166.0,target,noul,1,0.5379,0.5379,0.3170731707317073,0.22082682926829272,0.22082682926829272,0.048764488524687705,0.09916970814958401,0.65,0.8,0.2,False,1,1,1.0,0.21353640999999995,0.62008260970294,,,,,,,,,,,,,,,,
case_397b8c51c2e2a1b8,prob_bayes_single_signal,13.458542060106993,117,0,quality,0.9411764705882353,,167.0,target,noul,1,0.2481,0.7519,0.9411764705882353,-0.6930764705882353,0.6930764705882353,0.480354994083045,1.1049834624722994,0.8,0.8,0.2,True,1,0,0.0,0.5653536100000001,1.3939233882843818,,,,,,,,,,,,,,,,
case_c85e14e94fe52bf4,prob_bayes_single_signal,13.426917139440775,115,0,network_incident,0.0022624434389140265,,168.0,target,noul,0,0.3194,0.6806,0.0022624434389140265,0.317137556561086,0.317137556561086,0.10057622978153602,0.37045099818230554,0.02,0.9,0.1,False,0,0,1.0,0.10201636000000001,0.3847805169153317,,,,,,,,,,,,,,,,
case_f0db8756bad0e95e,prob_bayes_single_signal,12.629791861400008,94,0,abstract,0.005813953488372092,,169.0,target,noul,0,0.5227,0.5227,0.005813953488372092,0.516886046511628,0.516886046511628,0.2671711850784208,0.703357471762925,0.05,0.9,0.1,False,0,1,0.0,0.27321529000000006,0.7396100549702863,,,,,,,,,,,,,,,,
case_9bd96f57a838ff46,prob_bayes_single_signal,16.741541912779212,146,0,machine_fault,0.01219512195121951,,170.0,target,noul,0,0.5641,0.5641,0.01219512195121951,0.5519048780487805,0.5519048780487805,0.3045989944140393,0.7613373535340976,0.1,0.9,0.1,False,0,1,0.0,0.31820881000000006,0.8303424197377902,,,,,,,,,,,,,,,,
case_09bf1f8540878468,prob_bayes_single_signal,13.24329199269414,119,0,fraud,0.027027027027027018,,171.0,target,noul,0,0.4984,0.5016,0.027027027027027018,0.471372972972973,0.471372972972973,0.2221924796493791,0.5658744258371863,0.2,0.9,0.1,False,0,0,1.0,0.24840256000000002,0.689952289663426,,,,,,,,,,,,,,,,
case_22833826cd35af71,prob_bayes_single_signal,13.456124812364578,117,0,quality,0.8289473684210527,,172.0,target,noul,0,0.2456,0.7544,0.8289473684210527,-0.5833473684210526,0.5833473684210526,0.3402941522437673,0.7545412747131495,0.35,0.9,0.1,True,0,0,1.0,0.06031936000000001,0.28183254766288934,,,,,,,,,,,,,,,,
case_689cbc9cb389fcd0,prob_bayes_single_signal,13.333958107978106,115,0,network_incident,0.09999999999999998,,173.0,target,noul,0,0.3623,0.6376999999999999,0.09999999999999998,0.26230000000000003,0.26230000000000003,0.06880129000000001,0.18134388781148247,0.5,0.9,0.1,False,0,0,1.0,0.13126129,0.4498873256609112,,,,,,,,,,,,,,,,
case_6dbb242ed2296b9a,prob_bayes_single_signal,12.564125005155802,94,0,abstract,0.9435483870967741,,174.0,target,noul,1,0.5561,0.5561,0.9435483870967741,-0.3874483870967741,0.3874483870967741,0.1501162526638917,0.38243818540293134,0.65,0.9,0.1,True,1,1,1.0,0.19704720999999997,0.5868071447886187,,,,,,,,,,,,,,,,
case_c3a35cfc3a6289bd,prob_bayes_single_signal,16.767584020271897,146,0,machine_fault,0.3076923076923077,,175.0,target,noul,0,0.5527,0.5527,0.3076923076923077,0.24500769230769226,0.24500769230769226,0.0600287692899408,0.12218066084363463,0.8,0.9,0.1,False,0,1,0.0,0.30547728999999996,0.8045257685433346,,,,,,,,,,,,,,,,
