case_id,experiment,latency_ms,input_tokens,output_tokens,meta_question_count,question_id,type,label,p_true,confidence_top,pred,correct,brier,nll,meta_cardinality,reported_confidence,entropy_norm,p_label,meta_context_chars,meta_evidence_position
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_013,noul,0,0.017986209962091555,0.9820137900379085,0,1,0.0003235037488004415,0.01814992791780973,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_014,noul,1,0.9902915235185259,0.9902915235185259,1,1,9.42545155913358e-05,0.009755911000221412,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_015,noul,0,0.02595735719779685,0.9740426428022031,0,1,0.0006737843926940158,0.02630019518687535,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_016,noul,1,0.9968273171575148,0.9968273171575148,1,1,1.006591641899981e-05,0.003177726471409912,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_017,noul,0,0.020332353342658753,0.9796676466573413,0,1,0.0004134045924507266,0.02054190090109686,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_018,noul,1,0.9971990730328789,0.9971990730328789,1,1,7.84519187514613e-06,0.0028048569030831388,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_019,noul,0,0.017986209962091555,0.9820137900379085,0,1,0.0003235037488004415,0.01814992791780973,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_020,noul,1,0.9971990730328789,0.9971990730328789,1,1,7.84519187514613e-06,0.0028048569030831388,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_021,noul,0,0.009708476481474066,0.9902915235185259,0,1,9.425451559133506e-05,0.009755911000221412,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_022,noul,1,0.9953904278206259,0.9953904278206259,1,1,2.1248155676859482e-05,0.004620229018803795,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_023,noul,0,0.04208772791561884,0.9579122720843811,0,1,0.0017713768410991617,0.042999079229087855,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_024,noul,1,0.9953904278206259,0.9953904278206259,1,1,2.1248155676859482e-05,0.004620229018803795,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_025,noul,0,0.04208772791561884,0.9579122720843811,0,1,0.0017713768410991617,0.042999079229087855,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_026,noul,1,0.9971990730328789,0.9971990730328789,1,1,7.84519187514613e-06,0.0028048569030831388,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_027,noul,0,0.1480471980316895,0.8519528019683105,0,1,0.02191797284503429,0.1602241504380873,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_028,noul,1,0.9980732653366725,0.9980732653366725,1,1,3.7123064628676946e-06,0.001928593204219395,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_029,noul,0,0.0675466911396291,0.9324533088603709,0,1,0.004562555483912449,0.06993619964497334,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_030,noul,1,0.9978172835546547,0.9978172835546547,1,1,4.764251080780777e-06,0.0021851020429065234,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_031,noul,0,0.017986209962091555,0.9820137900379085,0,1,0.0003235037488004415,0.01814992791780973,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_032,noul,1,0.9953904278206259,0.9953904278206259,1,1,2.1248155676859482e-05,0.004620229018803795,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_033,noul,0,0.053403329799824234,0.9465966702001758,0,1,0.002851915633708795,0.054882179158078116,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_034,noul,1,0.9940889311437562,0.9940889311437562,1,1,3.494073502325559e-05,0.005928608376116514,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_035,noul,0,0.06008665017400762,0.9399133498259924,0,1,0.00361040552913357,0.061967589003198605,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_036,noul,1,0.9953904278206259,0.9953904278206259,1,1,2.1248155676859482e-05,0.004620229018803795,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_037,noul,0,0.0675466911396291,0.9324533088603709,0,1,0.004562555483912449,0.06993619964497334,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_038,noul,1,0.9940889311437562,0.9940889311437562,1,1,3.494073502325559e-05,0.005928608376116514,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_039,noul,0,0.06008665017400762,0.9399133498259924,0,1,0.00361040552913357,0.061967589003198605,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_040,noul,1,0.9947798743064417,0.9947798743064417,1,1,2.7249712256547957e-05,0.005233798151742976,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_041,noul,0,0.01098694263059318,0.9890130573694068,0,1,0.00012071290836794578,0.011047744848593825,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_042,noul,1,0.9947798743064417,0.9947798743064417,1,1,2.7249712256547957e-05,0.005233798151742976,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_043,noul,0,0.053403329799824234,0.9465966702001758,0,1,0.002851915633708795,0.054882179158078116,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_044,noul,1,0.991422514586288,0.991422514586288,1,1,7.357325602244125e-05,0.008614483762175522,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_045,noul,0,0.033085978388704126,0.9669140216112959,0,1,0.0010946819659377965,0.03364569998303865,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_046,noul,1,0.9933071490757153,0.9933071490757153,1,1,4.479425349469899e-05,0.006715348489117944,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_047,noul,0,0.033085978388704126,0.9669140216112959,0,1,0.0010946819659377965,0.03364569998303865,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_048,noul,1,0.9933071490757153,0.9933071490757153,1,1,4.479425349469899e-05,0.006715348489117944,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_049,noul,0,0.02297736991002561,0.9770226300899744,0,1,0.0005279595279821503,0.02324546437242505,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_050,noul,1,0.9975273768433653,0.9975273768433653,1,1,6.113865274725934e-06,0.0024756851377303315,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_051,noul,0,0.01098694263059318,0.9890130573694068,0,1,0.00012071290836794578,0.011047744848593825,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_052,noul,1,0.9890130573694068,0.9890130573694068,1,1,0.00012071290836794597,0.011047744848593825,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_053,noul,0,0.0675466911396291,0.9324533088603709,0,1,0.004562555483912449,0.06993619964497334,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_054,noul,1,0.9796676466573412,0.9796676466573412,1,1,0.00041340459245072913,0.02054190090109697,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_055,noul,0,0.0675466911396291,0.9324533088603709,0,1,0.004562555483912449,0.06993619964497334,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_056,noul,1,0.995929862284104,0.995929862284104,1,1,1.656602102635942e-05,0.004078443270570631,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_057,noul,0,0.08509904500702024,0.9149009549929797,0,1,0.007241847461106857,0.08893946547493875,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_058,noul,1,0.9940889311437562,0.9940889311437562,1,1,3.494073502325559e-05,0.005928608376116514,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_059,noul,0,0.08509904500702024,0.9149009549929797,0,1,0.007241847461106857,0.08893946547493875,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_060,noul,1,0.9953904278206259,0.9953904278206259,1,1,2.1248155676859482e-05,0.004620229018803795,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_061,noul,0,0.02595735719779685,0.9740426428022031,0,1,0.0006737843926940158,0.02630019518687535,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_062,noul,1,0.9940889311437562,0.9940889311437562,1,1,3.494073502325559e-05,0.005928608376116514,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_063,noul,0,0.06008665017400762,0.9399133498259924,0,1,0.00361040552913357,0.061967589003198605,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_064,noul,1,0.9924227587321393,0.9924227587321393,1,1,5.7414585231371925e-05,0.007606094404333938,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_065,noul,0,0.11920292202211755,0.8807970779778824,0,1,0.014209336618611037,0.12692801104297252,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_066,noul,1,0.9940889311437562,0.9940889311437562,1,1,3.494073502325559e-05,0.005928608376116514,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_067,noul,0,0.1480471980316895,0.8519528019683105,0,1,0.02191797284503429,0.1602241504380873,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_068,noul,1,0.9953904278206259,0.9953904278206259,1,1,2.1248155676859482e-05,0.004620229018803795,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_069,noul,0,0.10669059394565118,0.8933094060543488,0,1,0.011382882836475821,0.11282227877156925,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_070,noul,1,0.9964063974185798,0.9964063974185798,1,1,1.2913979513189661e-05,0.0036000750822264014,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_071,noul,0,0.01590639171181471,0.9840936082881853,0,1,0.0002530132972896877,0.01603425608031871,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_072,noul,1,0.9924227587321393,0.9924227587321393,1,1,5.7414585231371925e-05,0.007606094404333938,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_073,noul,0,0.0953494648991095,0.9046505351008904,0,1,0.009091520456546515,0.10020655891674729,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_074,noul,1,0.9859363729567544,0.9859363729567544,1,1,0.00019778560561150888,0.0141634569315051,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_075,noul,0,0.11920292202211755,0.8807970779778824,0,1,0.014209336618611037,0.12692801104297252,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_076,noul,1,0.9971990730328789,0.9971990730328789,1,1,7.84519187514613e-06,0.0028048569030831388,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_077,noul,0,0.13296424019782924,0.8670357598021707,0,1,0.017679489171386027,0.14267505760560154,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_078,noul,1,0.9964063974185798,0.9964063974185798,1,1,1.2913979513189661e-05,0.0036000750822264014,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_079,noul,0,0.0953494648991095,0.9046505351008904,0,1,0.009091520456546515,0.10020655891674729,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_080,noul,1,0.995929862284104,0.995929862284104,1,1,1.656602102635942e-05,0.004078443270570631,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_081,noul,0,0.01098694263059318,0.9890130573694068,0,1,0.00012071290836794578,0.011047744848593825,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_082,noul,1,0.9859363729567544,0.9859363729567544,1,1,0.00019778560561150888,0.0141634569315051,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_083,noul,0,0.04742587317756679,0.9525741268224333,0,1,0.002249213446654649,0.04858735157374202,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_084,noul,1,0.9902915235185259,0.9902915235185259,1,1,9.42545155913358e-05,0.009755911000221412,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_085,noul,0,0.0953494648991095,0.9046505351008904,0,1,0.009091520456546515,0.10020655891674729,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_086,noul,1,0.9971990730328789,0.9971990730328789,1,1,7.84519187514613e-06,0.0028048569030831388,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_087,noul,0,0.04742587317756679,0.9525741268224333,0,1,0.002249213446654649,0.04858735157374202,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_088,noul,1,0.995929862284104,0.995929862284104,1,1,1.656602102635942e-05,0.004078443270570631,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_089,noul,0,0.0675466911396291,0.9324533088603709,0,1,0.004562555483912449,0.06993619964497334,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_090,noul,1,0.9968273171575148,0.9968273171575148,1,1,1.006591641899981e-05,0.003177726471409912,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_091,noul,0,0.02297736991002561,0.9770226300899744,0,1,0.0005279595279821503,0.02324546437242505,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_092,noul,1,0.9940889311437562,0.9940889311437562,1,1,3.494073502325559e-05,0.005928608376116514,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_093,noul,0,0.07585818002124356,0.9241418199787564,0,1,0.0057544634761353955,0.07888973429254963,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_094,noul,1,0.991422514586288,0.991422514586288,1,1,7.357325602244125e-05,0.008614483762175522,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_095,noul,0,0.07585818002124356,0.9241418199787564,0,1,0.0057544634761353955,0.07888973429254963,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_096,noul,1,0.9968273171575148,0.9968273171575148,1,1,1.006591641899981e-05,0.003177726471409912,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_097,noul,0,0.0675466911396291,0.9324533088603709,0,1,0.004562555483912449,0.06993619964497334,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_098,noul,1,0.9940889311437562,0.9940889311437562,1,1,3.494073502325559e-05,0.005928608376116514,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_099,noul,0,0.037326887344129464,0.9626731126558705,0,1,0.0013932965188013324,0.03804137168778315,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_100,noul,1,0.9980732653366725,0.9980732653366725,1,1,3.7123064628676946e-06,0.001928593204219395,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_101,noul,0,0.020332353342658753,0.9796676466573413,0,1,0.0004134045924507266,0.02054190090109686,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_102,noul,1,0.9924227587321393,0.9924227587321393,1,1,5.7414585231371925e-05,0.007606094404333938,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_103,noul,0,0.04208772791561884,0.9579122720843811,0,1,0.0017713768410991617,0.042999079229087855,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_104,noul,1,0.9579122720843811,0.9579122720843811,1,1,0.0017713768410991646,0.042999079229087855,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_105,noul,0,0.13296424019782924,0.8670357598021707,0,1,0.017679489171386027,0.14267505760560154,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_106,noul,1,0.991422514586288,0.991422514586288,1,1,7.357325602244125e-05,0.008614483762175522,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_107,noul,0,0.0675466911396291,0.9324533088603709,0,1,0.004562555483912449,0.06993619964497334,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_108,noul,1,0.9902915235185259,0.9902915235185259,1,1,9.42545155913358e-05,0.009755911000221412,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_109,noul,0,0.07585818002124356,0.9241418199787564,0,1,0.0057544634761353955,0.07888973429254963,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_110,noul,1,0.9740426428022031,0.9740426428022031,1,1,0.0006737843926940188,0.02630019518687535,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_111,noul,0,0.053403329799824234,0.9465966702001758,0,1,0.002851915633708795,0.054882179158078116,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_112,noul,1,0.9626731126558706,0.9626731126558706,1,1,0.001393296518801325,0.03804137168778303,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_113,noul,0,0.07585818002124356,0.9241418199787564,0,1,0.0057544634761353955,0.07888973429254963,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_114,noul,1,0.8670357598021706,0.8670357598021706,1,1,0.017679489171386065,0.14267505760560167,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_115,noul,0,0.13296424019782924,0.8670357598021707,0,1,0.017679489171386027,0.14267505760560154,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_116,noul,1,0.9820137900379085,0.9820137900379085,1,1,0.00032350374880044124,0.01814992791780973,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_117,noul,0,0.34864513533394575,0.6513548646660543,0,1,0.12155343039202535,0.42870067827651853,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_118,noul,1,0.9706877692486436,0.9706877692486436,1,1,0.0008592068716207615,0.029750418272620607,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_119,noul,0,0.11920292202211755,0.8807970779778824,0,1,0.014209336618611037,0.12692801104297252,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_120,noul,1,0.9902915235185259,0.9902915235185259,1,1,9.42545155913358e-05,0.009755911000221412,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_121,noul,0,0.07585818002124356,0.9241418199787564,0,1,0.0057544634761353955,0.07888973429254963,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_122,noul,1,0.9669140216112958,0.9669140216112958,1,1,0.001094681965937801,0.03364569998303877,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_123,noul,0,0.06008665017400762,0.9399133498259924,0,1,0.00361040552913357,0.061967589003198605,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_124,noul,1,0.9399133498259924,0.9399133498259924,1,1,0.0036104055291335682,0.061967589003198605,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_125,noul,0,0.2689414213699951,0.7310585786300049,0,1,0.07232948812851325,0.3132616875182228,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_126,noul,1,0.9626731126558706,0.9626731126558706,1,1,0.001393296518801325,0.03804137168778303,,,,,,
case_a6fb87d6152a52cd,parallel_question_scaling,14301.016665995121,147602,0,128.0,q_127,noul,0,0.0953494648991095,0.9046505351008904,0,1,0.009091520456546515,0.10020655891674729,,,,,,
case_7bef76514b74af05,choice_cardinality_scaling,5673.478750046343,149,0,,target,choice,opt_000,,0.9999599363077709,opt_000,1,3.210198870063604e-09,4.0064494800240014e-05,2.0,0.9999599363077709,0.0006430227102141653,0.9999599363077709,,
case_d5cba11e3e715f02,choice_cardinality_scaling,215.70912515744567,197,0,,target,choice,opt_000,,0.9999770450490619,opt_000,1,8.359546114710819e-10,2.295521440698822e-05,4.0,0.9999770450490619,0.0002049017156659858,0.9999770450490619,,
case_062e0743ebad9b91,choice_cardinality_scaling,276.04195894673467,290,0,,target,choice,opt_000,,0.9997653703992528,opt_000,1,7.685194332037123e-08,0.00023465713057822687,8.0,0.9997653703992528,0.0012041690542899262,0.9997653703992528,,
case_b5cec4ebfd35506b,choice_cardinality_scaling,422.85174992866814,482,0,,target,choice,opt_000,,0.9993909285812379,opt_000,1,4.692502430209613e-07,0.0006092569781084286,16.0,0.9993909285812379,0.0022314983547362457,0.9993909285812379,,
case_011be8a8d9b4c67d,context_length_position,273.822832852602,273,0,,target,choice,duplicate_charge,,0.9998814287546103,duplicate_charge,1,2.3606587641739013e-08,0.00011857827551555628,,0.9998814287546103,0.0009094882987765565,0.9998814287546103,500.0,start
case_6d739305319e6dae,context_length_position,276.700375135988,274,0,,target,choice,duplicate_charge,,0.9998792054812577,duplicate_charge,1,2.421792955276897e-08,0.0001208018149877003,,0.9998792054812577,0.0009270275060359442,0.9998792054812577,500.0,middle
case_d86457f043dc3d5e,context_length_position,274.80808296240866,272,0,,target,choice,duplicate_charge,,0.9998211750062634,duplicate_charge,1,5.24167689068816e-08,0.00017884098483218525,,0.9998211750062634,0.0013268059815663223,0.9998211750062634,500.0,end
case_c522f4c6bc9fd7e3,context_length_position,527.5407501030713,578,0,,target,choice,duplicate_charge,,0.9998211750062634,duplicate_charge,1,5.24167689068816e-08,0.00017884098483218525,,0.9998211750062634,0.0013268059815663223,0.9998211750062634,2000.0,start
case_922515adb58b5fe9,context_length_position,529.2441661003977,580,0,,target,choice,duplicate_charge,,0.9998231368659037,duplicate_charge,1,5.1677849134258073e-08,0.00017687877622473347,,0.9998231368659037,0.0013105791994362623,0.9998231368659037,2000.0,middle
case_3bcf1d046a4a4529,context_length_position,520.7660421729088,577,0,,target,choice,duplicate_charge,,0.9998010345230194,duplicate_charge,1,6.561433835106751e-08,0.00019898527323702339,,0.9998010345230194,0.001457572234347274,0.9998010345230194,2000.0,end
case_a584d4ee46d518ae,context_length_position,1504.8785409890115,1801,0,,target,choice,duplicate_charge,,0.9996837090909177,duplicate_charge,1,1.573180652758996e-07,0.00031634093960157853,,0.9996837090909177,0.0022389931371125473,0.9996837090909177,8000.0,start
case_ac4c488939843765,context_length_position,1553.0170418787748,1804,0,,target,choice,duplicate_charge,,0.9997297593426643,duplicate_charge,1,1.1692671425772835e-07,0.0002702771789220504,,0.9997297593426643,0.001935839502662785,0.9997297593426643,8000.0,middle
case_c1549e49facc3dab,context_length_position,1526.3097500428557,1800,0,,target,choice,duplicate_charge,,0.9995633141410677,duplicate_charge,1,3.0874016394881984e-07,0.00043678123396896596,,0.9995633141410677,0.002969847392030221,0.9995633141410677,8000.0,end
case_c9820226ff7fdb38,context_length_position,6065.899208188057,6699,0,,target,choice,duplicate_charge,,0.9996452151950482,duplicate_charge,1,1.9872499066523966e-07,0.000354847755970498,,0.9996452151950482,0.0024813801302927454,0.9996452151950482,32000.0,start
case_dcc0d92430e5363b,context_length_position,6029.476499883458,6702,0,,target,choice,duplicate_charge,,0.9996146063067914,duplicate_charge,1,2.404717589611022e-07,0.0003854679764440803,,0.9996146063067914,0.0026557588285462635,0.9996146063067914,32000.0,middle
case_fc892e5b967174f2,context_length_position,6048.337167128921,6698,0,,target,choice,duplicate_charge,,0.9995633141410677,duplicate_charge,1,3.0874016394881984e-07,0.00043678123396896596,,0.9995633141410677,0.002969847392030221,0.9995633141410677,32000.0,end
case_359f19a829290c05,context_length_position,25105.508374981582,20578,0,,target,choice,duplicate_charge,,0.9995103709103902,duplicate_charge,1,3.647849929809191e-07,0.0004897489970742263,,0.9995103709103902,0.003338993720755017,0.9995103709103902,100000.0,start
case_2cff6cab923a1e96,context_length_position,24680.52149983123,20580,0,,target,choice,duplicate_charge,,0.9994152908446232,duplicate_charge,1,5.411130207844514e-07,0.0005848801644385994,,0.9994152908446232,0.0038722859890321835,0.9994152908446232,100000.0,middle
case_b8fd89cababae150,context_length_position,25241.2201249972,20577,0,,target,choice,duplicate_charge,,0.9995980621740487,duplicate_charge,1,2.5569718953661016e-07,0.00040201862461070845,,0.9995980621740487,0.0027705671601217295,0.9995980621740487,100000.0,end
