case_id,experiment,latency_ms,input_tokens,output_tokens,meta_domain,meta_scenario_id,meta_variant,meta_noise_units,meta_reference_entropy_norm,meta_reference_max_probability,meta_panel_votes,meta_reference_source,meta_rationale,question_id,type,label,pred,confidence_top,reported_confidence,entropy_norm,correct,p_label,nll,brier,target_distribution_json,pred_distribution_json,distribution_tv,distribution_jsd,target_kl,soft_brier,meta_repetition
case_fd5a0ff8eb325f74,semantic_adjudication,262.3039579484612,270,0,security_classification,sec_malware_border,17.0,6.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.6694011686587215,0.6694011686587215,0.660561802119679,0,0.21732274105761673,1.5263717443762563,1.0681841135838457,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.03332752174953978, ""data_exfiltration"": 0.0799485685341221, ""insufficient"": 0.6694011686587215, ""malware"": 0.21732274105761673}",0.5326772589423833,0.157735335806791,0.663935993872901,0.5060901597957533,
case_87e0e03e57cf889c,semantic_adjudication,305.95770780928433,329,0,security_classification,sec_malware_border,18.0,12.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,malware,0.4661702709127734,0.4661702709127734,0.6568013029054639,1,0.4661702709127734,0.7632043233696766,0.5062900455810156,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.0045701725239844365, ""data_exfiltration"": 0.06308928565046867, ""insufficient"": 0.4661702709127734, ""malware"": 0.4661702709127734}",0.28382972908722653,0.04602139492749672,0.1757685728663213,0.15159814410724617,
case_2b7610459736f028,semantic_adjudication,356.5208751242608,430,0,security_classification,sec_malware_border,19.0,24.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.8719975293929856,0.8719975293929856,0.32244567375235406,0,0.10414525325665035,2.261968688342096,1.5634758042083161,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.0006192703125088762, ""data_exfiltration"": 0.023237947037855176, ""insufficient"": 0.8719975293929856, ""malware"": 0.10414525325665035}",0.6726167997054945,0.2540028460480896,1.2245329378387408,0.8694256243756615,
case_e1308941fa56ad1c,semantic_adjudication,207.05062500201166,211,0,security_classification,sec_malware_border,20.0,0.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.8025063060147087,0.8025063060147087,0.4393711856967889,0,0.1580228610792859,1.8450155660465857,1.3542028516502391,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.03525966629973414, ""data_exfiltration"": 0.004211166606271271, ""insufficient"": 0.8025063060147087, ""malware"": 0.1580228610792859}",0.6377659723144429,0.22541257951507665,1.0138298155432306,0.7167906431233715,
case_4dd555412a8edd7b,semantic_adjudication,206.96070906706154,233,0,security_classification,sec_malware_border,21.0,2.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.9130082073457758,0.9130082073457758,0.22085389489432453,0,0.08492299205141088,2.466010409001751,1.6709531174428172,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.0017625204702804988, ""data_exfiltration"": 0.00030628013253277536, ""insufficient"": 0.9130082073457758, ""malware"": 0.08492299205141088}",0.7147707278160563,0.2928653225196406,1.5848246584983956,0.9531807025169589,
case_3d2a7401af903fba,semantic_adjudication,263.788916869089,277,0,security_classification,sec_malware_border,22.0,6.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.7145209368028654,0.7145209368028654,0.5684779032304703,0,0.20471367585105768,1.5861429793083401,1.1487218572469562,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.07530995267223889, ""data_exfiltration"": 0.0054554346738379614, ""insufficient"": 0.7145209368028654, ""malware"": 0.20471367585105768}",0.5898308894751043,0.19594602933785005,0.8299572288049848,0.5697247769839552,
case_b1e106d921a8c364,semantic_adjudication,305.25716696865857,321,0,security_classification,sec_malware_border,23.0,12.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.6662814643185998,0.6662814643185998,0.5954976029400182,0,0.27774743689020553,1.281043078623049,0.9671999392690712,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.03317220081627063, ""data_exfiltration"": 0.02279889797492394, ""insufficient"": 0.6662814643185998, ""malware"": 0.27774743689020553}",0.4994536651348705,0.13663425204097934,0.5436073281196936,0.4422811821892416,
case_2cc4ddf8517208a9,semantic_adjudication,354.7696250025183,422,0,security_classification,sec_malware_border,24.0,24.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.682936278160099,0.682936278160099,0.5419881710805979,0,0.2846901962255425,1.2563537207475308,0.9786022012951299,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.014173890263141685, ""data_exfiltration"": 0.01819963535121682, ""insufficient"": 0.682936278160099, ""malware"": 0.2846901962255425}",0.49711016842324074,0.13280631012352428,0.5314179702441755,0.45095282460873987,
case_f1e91bcb45b04938,semantic_adjudication,205.64229204319417,209,0,security_classification,sec_malware_border,25.0,0.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.8028346287882403,0.8028346287882403,0.48930389983677836,0,0.08461814732569273,2.4696065279774864,1.4919389280758897,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.09588492274348952, ""data_exfiltration"": 0.016662301142577447, ""insufficient"": 0.8028346287882403, ""malware"": 0.08461814732569273}",0.6987195515317298,0.28696272302668124,1.4134207774741308,0.8164479201091821,
case_7cf63cd2d304c357,semantic_adjudication,207.869625184685,239,0,security_classification,sec_malware_border,26.0,2.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.6469485728985441,0.6469485728985441,0.6487933403208112,0,0.2696882887266158,1.310488473114031,0.9554260897284942,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.03649834094041393, ""data_exfiltration"": 0.04686479743442625, ""insufficient"": 0.6469485728985441, ""malware"": 0.2696882887266158}",0.483446913838958,0.13360132274873293,0.5355527226106755,0.43180432518894185,
case_66ce637d3046465a,semantic_adjudication,261.94324996322393,269,0,security_classification,sec_malware_border,27.0,6.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.6879666223122333,0.6879666223122333,0.5155009976063435,0,0.2867871556484792,1.2490149563066957,0.9825277178762815,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.02354092327675726, ""data_exfiltration"": 0.0017052987625302508, ""insufficient"": 0.6879666223122333, ""malware"": 0.2867871556484792}",0.5115075455889906,0.14684623662602264,0.6428292058033402,0.4555641168993746,
case_3d3ebf72998da01b,semantic_adjudication,305.78100006096065,323,0,security_classification,sec_malware_border,28.0,12.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.6543614169735085,0.6543614169735085,0.60441599835711,0,0.2727784218792673,1.2990954548243334,0.9618119760042625,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.06896918593221056, ""data_exfiltration"": 0.0038909752150135496, ""insufficient"": 0.6543614169735085, ""malware"": 0.2727784218792673}",0.5233306029057191,0.15711803144416683,0.6491597043209782,0.4410675226329913,
case_479c81cbe016d24d,semantic_adjudication,355.16395792365074,418,0,security_classification,sec_malware_border,29.0,24.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.570458811175228,0.570458811175228,0.6616477980438261,0,0.34600075908099565,1.0613143100511093,0.7591387576193723,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.07720320478522084, ""data_exfiltration"": 0.006337224958555429, ""insufficient"": 0.570458811175228, ""malware"": 0.34600075908099565}",0.44766201596044886,0.1209269118751106,0.4738785595477541,0.30832189019392353,
case_b4cba57784814c9d,semantic_adjudication,208.26208405196667,214,0,security_classification,sec_insufficient,0.0,0.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9526179891600047,0.9526179891600047,0.15190084587743993,1,0.9526179891600047,0.048541306519060905,0.004017610886134457,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.0011154009899065173, ""data_exfiltration"": 0.004411496491901836, ""insufficient"": 0.9526179891600047, ""malware"": 0.04185511335818697}",0.2570294856519066,0.07130524067540786,0.5467227539757236,0.09862327884088123,
case_642327a11a40389f,semantic_adjudication,207.51562505029142,236,0,security_classification,sec_insufficient,1.0,2.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9952322515237776,0.9952322515237776,0.02239837832296826,1,0.9952322515237776,0.004779150444569262,4.398550390344405e-05,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 7.449495518981106e-05, ""data_exfiltration"": 8.441384323461693e-05, ""insufficient"": 0.9952322515237776, ""malware"": 0.004608839677797933}",0.2953166653670123,0.10721948970535224,1.227960597901232,0.1353249015560129,
case_97979a7efda324b9,semantic_adjudication,262.7529159653932,278,0,security_classification,sec_insufficient,2.0,6.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.994613063867132,0.994613063867132,0.02668811762365654,1,0.994613063867132,0.005401497992734414,4.692239288757943e-05,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.004064756261735432, ""data_exfiltration"": 0.00015760770407782307, ""insufficient"": 0.994613063867132, ""malware"": 0.0011645721670546958}",0.2947706715712099,0.10654629255839934,1.103582945449397,0.13553598059399782,
case_22622ef47f4b36a2,semantic_adjudication,306.34016706608236,322,0,security_classification,sec_insufficient,3.0,12.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9987486447105339,0.9987486447105339,0.007429225143413734,1,0.9987486447105339,0.0012521388882715298,2.6646860272403036e-06,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.00017933551181299574, ""data_exfiltration"": 4.001516147113437e-05, ""insufficient"": 0.9987486447105339, ""malware"": 0.0010320046161819225}",0.2987886598720051,0.11371730355708236,1.4369335863449342,0.13880318256351226,
case_fdef9b36929da945,semantic_adjudication,356.14670906215906,429,0,security_classification,sec_insufficient,4.0,24.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9862841054219541,0.9862841054219541,0.06027478483487471,1,0.9862841054219541,0.01381082651049975,0.00027663238716258516,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.00664553002837355, ""data_exfiltration"": 0.0004248345212988717, ""insufficient"": 0.9862841054219541, ""malware"": 0.00664553002837355}",0.28670893994325297,0.09380659531802717,0.7119922739671625,0.12805977762331097,
case_7d86441f6aef7c03,semantic_adjudication,206.10141707584262,212,0,security_classification,sec_insufficient,5.0,0.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9996491621283377,0.9996491621283377,0.0023943349861567883,1,0.9996491621283377,0.00035089942966678295,2.1281841342221758e-07,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 4.538400174775337e-05, ""data_exfiltration"": 9.51300356081443e-06, ""insufficient"": 0.9996491621283377, ""malware"": 0.0002959408663538454}",0.2996586751318985,0.11606041451429944,1.8235323468863296,0.13966225694852497,
case_6ec26a7b3049586c,semantic_adjudication,207.492042100057,244,0,security_classification,sec_insufficient,6.0,2.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9946859258234632,0.9946859258234632,0.02567450131000616,1,0.9946859258234632,0.005328244090991795,4.978497690605592e-05,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.0005501452387789849, ""data_exfiltration"": 0.00015761924987997385, ""insufficient"": 0.9946859258234632, ""malware"": 0.004606309687877736}",0.29484354507334326,0.10596837036795989,1.0285096915476544,0.13490878754807709,
case_b1af8c8dbd6a8a45,semantic_adjudication,262.5956670381129,271,0,security_classification,sec_insufficient,7.0,6.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.993504460980571,0.993504460980571,0.0315622083560217,1,0.993504460980571,0.006516726833692037,6.626534321562898e-05,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.004600838420203776, ""data_exfiltration"": 0.00020214673228051595, ""insufficient"": 0.993504460980571, ""malware"": 0.0016925538669446667}",0.29370660771285156,0.10468092673704438,1.0171981742903549,0.13457175270073962,
case_bc4616997bad4565,semantic_adjudication,307.1202919818461,327,0,security_classification,sec_insufficient,8.0,12.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9145849933768636,0.9145849933768636,0.2361517360291691,1,0.9145849933768636,0.08928487574664822,0.013014069767038953,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.008966275776006163, ""data_exfiltration"": 0.0013750229243519102, ""insufficient"": 0.9145849933768636, ""malware"": 0.07507370792277834}",0.21596001630121553,0.04461889910788579,0.24996632320331083,0.06994232746884457,
case_91f45e4c325c1a79,semantic_adjudication,355.19720800220966,426,0,security_classification,sec_insufficient,9.0,24.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9601845868539158,0.9601845868539158,0.1410801836884532,1,0.9601845868539158,0.04062973503046634,0.0024278861499328064,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.0005310630874457558, ""data_exfiltration"": 0.013696297542700067, ""insufficient"": 0.9601845868539158, ""malware"": 0.025588052515938278}",0.27388088439661595,0.0864635364645798,0.7138111824871292,0.10819720463841788,
case_e4790ab740a92ed2,semantic_adjudication,206.2248750589788,218,0,security_classification,sec_insufficient,10.0,0.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9974119421265644,0.9974119421265644,0.013374821716903143,1,0.9974119421265644,0.0025914126847611002,1.2818619440002516e-05,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 8.459872074492862e-05, ""data_exfiltration"": 3.112213011146324e-05, ""insufficient"": 0.9974119421265644, ""malware"": 0.0024723370225792412}",0.2974430642566759,0.11094823424486085,1.338272860141424,0.13745412934219797,
case_980a6cb9401b8340,semantic_adjudication,207.53645803779364,237,0,security_classification,sec_insufficient,11.0,2.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9887717352176819,0.9887717352176819,0.051015728220278646,1,0.9887717352176819,0.011291777620841843,0.00019159296026362863,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.0009016431133950495, ""data_exfiltration"": 0.007549365359332656, ""insufficient"": 0.9887717352176819, ""malware"": 0.0027772563095903426}",0.2963211005770146,0.11035619058770779,1.0844732250775047,0.13216340294435766,
case_3daea3d224e442b4,semantic_adjudication,262.7168330363929,271,0,security_classification,sec_insufficient,12.0,6.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.950583879048667,0.950583879048667,0.1690467965879758,1,0.950583879048667,0.050678873657719045,0.0036561263396985995,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.019728739003068166, ""data_exfiltration"": 0.0009822360775574987, ""insufficient"": 0.950583879048667, ""malware"": 0.02870514587070743}",0.2515661151262245,0.06065766648459619,0.33636032111438174,0.09857864762000225,
case_d78674dd704423ad,semantic_adjudication,306.8883749656379,326,0,security_classification,sec_insufficient,13.0,12.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9961706344462103,0.9961706344462103,0.020010437439942155,1,0.9961706344462103,0.003836716345976247,2.3333344862222917e-05,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.0027980382947893124, ""data_exfiltration"": 0.0001229372228339101, ""insufficient"": 0.9961706344462103, ""malware"": 0.0009083900361664998}",0.29629357166904424,0.10896744401214889,1.1895181638026389,0.136802750339164,
case_9a974e7104cffa9c,semantic_adjudication,356.74133407883346,435,0,security_classification,sec_insufficient,14.0,24.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9951863751194108,0.9951863751194108,0.023731969634593453,1,0.9951863751194108,0.004825247686386489,4.0116378544455236e-05,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.0006237098712194765, ""data_exfiltration"": 0.00012281575558321928, ""insufficient"": 0.9951863751194108, ""malware"": 0.004067099253786594}",0.29530919087499397,0.10668471198170786,1.0405066951430493,0.13540035977443243,
case_25a7543eb5473458,semantic_adjudication,207.3179162107408,213,0,security_classification,sec_insufficient,15.0,0.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9878619516331815,0.9878619516331815,0.05238121159695787,1,0.9878619516331815,0.012212316064355976,0.00024588000099561285,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.0002924513248046835, ""data_exfiltration"": 0.00968465779682542, ""insufficient"": 0.9878619516331815, ""malware"": 0.0021609392451883954}",0.29754660943000694,0.11353457721414667,1.2478937635210188,0.1320401850178682,
case_30dcb589ff97e28d,semantic_adjudication,207.48708304017782,239,0,security_classification,sec_insufficient,16.0,2.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9586073417311556,0.9586073417311556,0.1421675630199689,1,0.9586073417311556,0.042273733480222585,0.002844492500851509,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.001271861462047701, ""data_exfiltration"": 0.007319057373008262, ""insufficient"": 0.9586073417311556, ""malware"": 0.032801739433788356}",0.26592639910416394,0.07769587696096476,0.5779551809368854,0.10463382947362,
case_eeb9a22df621f4e7,semantic_adjudication,261.8939159438014,268,0,security_classification,sec_insufficient,17.0,6.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9800906578082988,0.9800906578082988,0.08183566676463619,1,0.9800906578082988,0.020110203628465734,0.0005871214533232247,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.0005420728241616789, ""data_exfiltration"": 0.008479445642783405, ""insufficient"": 0.9800906578082988, ""malware"": 0.010887823724756017}",0.2885701034510823,0.09947957880137866,0.8682916510851284,0.12417797208356782,
case_dd52ad3a2fe8dd43,semantic_adjudication,306.1299999244511,329,0,security_classification,sec_insufficient,18.0,12.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9982575751850645,0.9982575751850645,0.010361826820149383,1,0.9982575751850645,0.0017439446027205372,4.3824462966342676e-06,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.0001231947717816326, ""data_exfiltration"": 0.0007089369633644981, ""insufficient"": 0.9982575751850645, ""malware"": 0.0009102930797894418}",0.298966512148429,0.11435478333510576,1.4999253920593834,0.13857017137106328,
case_03b71b6c1188703b,semantic_adjudication,355.57141713798046,421,0,security_classification,sec_insufficient,19.0,24.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9902707525321323,0.9902707525321323,0.04250763332255572,1,0.9902707525321323,0.009776885838170782,0.00016894302903747418,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.00025871670814458153, ""data_exfiltration"": 0.0009030100402501507, ""insufficient"": 0.9902707525321323, ""malware"": 0.008567520719472909}",0.2911737625723825,0.10109837242461954,0.9829583332948335,0.13085264291889878,
case_b5cfd8142ffe480e,semantic_adjudication,206.12174994312227,214,0,security_classification,sec_insufficient,20.0,0.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9992874506603728,0.9992874506603728,0.004452650576373832,1,0.9992874506603728,0.00071280332356576,9.056797482398778e-07,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 1.1470720608173778e-05, ""data_exfiltration"": 7.479849426574423e-05, ""insufficient"": 0.9992874506603728, ""malware"": 0.0006262801247533514}",0.29936224915463855,0.11528898360951492,1.8113942507802285,0.139320569881949,
case_ccebd1d35d9c228e,semantic_adjudication,208.46599992364645,235,0,security_classification,sec_insufficient,21.0,2.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9957504345503316,0.9957504345503316,0.020426680154865613,1,0.9957504345503316,0.004258620515425563,3.4635151198040785e-05,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 8.445779460446391e-05, ""data_exfiltration"": 9.570321930548404e-05, ""insufficient"": 0.9957504345503316, ""malware"": 0.004069404435758478}",0.29584613776963714,0.10808511923030616,1.2399400679720884,0.13584024254817276,
case_a4e4dd2d18563722,semantic_adjudication,264.5223750732839,279,0,security_classification,sec_insufficient,22.0,6.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.9979086069138877,0.9979086069138877,0.011699500739226711,1,0.9979086069138877,0.0020935831026222844,7.36059348571053e-06,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 9.591064481677868e-05, ""data_exfiltration"": 0.0017000568571402686, ""insufficient"": 0.9979086069138877, ""malware"": 0.00029542558415523453}",0.299608663771028,0.11634045647940813,1.7502750305592851,0.1386151723791929,
