case_id,experiment,latency_ms,input_tokens,output_tokens,meta_domain,meta_scenario_id,meta_variant,meta_noise_units,meta_reference_entropy_norm,meta_reference_max_probability,meta_panel_votes,meta_reference_source,meta_rationale,question_id,type,label,pred,confidence_top,reported_confidence,entropy_norm,correct,p_label,nll,brier,target_distribution_json,pred_distribution_json,distribution_tv,distribution_jsd,target_kl,soft_brier,meta_repetition
case_f6397d7eaa11fbaa,semantic_adjudication,456.0254169628024,362,0,security_classification,sec_malware_border,4.0,24.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.3312,0.0305,0.9695120262039103,0,0.312,1.1647520911726548,0.6468283399999999,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1701, ""data_exfiltration"": 0.1867, ""insufficient"": 0.3312, ""malware"": 0.312}",0.438,0.13468877452525804,0.49104750059206526,0.25667834,
case_d2c3556c97482ae4,semantic_adjudication,17.88041600957513,138,0,security_classification,sec_malware_border,5.0,0.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,malware,0.4294,0.0734,0.9265794555367012,1,0.4294,0.8453663935374564,0.44382823000000005,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1785, ""data_exfiltration"": 0.1269, ""insufficient"": 0.2651, ""malware"": 0.4294}",0.32055,0.09485898229779464,0.31533647300025813,0.14479822999999997,
case_e55afd1abb13e67a,semantic_adjudication,20.263666985556483,172,0,security_classification,sec_malware_border,6.0,2.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,malware,0.3382,0.0457,0.9543563995312886,1,0.3382,1.0841178425176572,0.6040999399999999,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1866, ""data_exfiltration"": 0.1417, ""insufficient"": 0.3335, ""malware"": 0.3382}",0.4118,0.12448605757157463,0.4429772707244545,0.23062993999999998,
case_e5bb2e54ae27b8ac,semantic_adjudication,26.184792164713144,200,0,security_classification,sec_malware_border,7.0,6.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.3944,0.0583,0.9416865833945762,0,0.2929,1.2279240251484493,0.7048158700000001,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1707, ""data_exfiltration"": 0.1419, ""insufficient"": 0.3944, ""malware"": 0.2929}",0.45704999999999996,0.13865190363521412,0.5172168343495199,0.28431586999999997,
case_d777748c5deb78b4,semantic_adjudication,25.096290977671742,254,0,security_classification,sec_malware_border,8.0,12.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.3619,0.0644,0.9356349626341681,0,0.3432,1.0694419113683298,0.6065216600000001,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.129, ""data_exfiltration"": 0.1659, ""insufficient"": 0.3619, ""malware"": 0.3432}",0.4068,0.11171107237836342,0.4077416567946671,0.22177166,
case_ed3e3b33a7bf726d,semantic_adjudication,36.31825000047684,355,0,security_classification,sec_malware_border,9.0,24.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.3673,0.0386,0.9613878860044358,0,0.2865,1.250016742827343,0.7040701400000001,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1644, ""data_exfiltration"": 0.1818, ""insufficient"": 0.3673, ""malware"": 0.2865}",0.4635,0.1430989009958731,0.5356344767103929,0.28722014,
case_5c64562396488cc9,semantic_adjudication,17.27391709573567,144,0,security_classification,sec_malware_border,10.0,0.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,malware,0.4704,0.0854,0.9145429558988976,1,0.4704,0.7541718823977199,0.3758413400000001,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1806, ""data_exfiltration"": 0.1441, ""insufficient"": 0.2049, ""malware"": 0.4704}",0.2796,0.09066352167232186,0.2921021948412243,0.11967134000000001,
case_38997320f85318d2,semantic_adjudication,18.32895795814693,164,0,security_classification,sec_malware_border,11.0,2.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.5053,0.1256,0.8743456628036979,0,0.2379,1.435904861673225,0.86948962,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1424, ""data_exfiltration"": 0.1144, ""insufficient"": 0.5053, ""malware"": 0.2379}",0.5121,0.15969896312932202,0.6344161990902402,0.37987962,
case_dfb856b4fae465d5,semantic_adjudication,24.094958091154695,199,0,security_classification,sec_malware_border,12.0,6.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.4788,0.0954,0.904594004405337,0,0.2229,1.501032038590314,0.8778564200000001,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1599, ""data_exfiltration"": 0.1384, ""insufficient"": 0.4788, ""malware"": 0.2229}",0.5271,0.17107292814416128,0.6845131012889724,0.38894642,
case_b12bda94e9ca9927,semantic_adjudication,23.05191708728671,252,0,security_classification,sec_malware_border,13.0,12.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.4312,0.0729,0.9270997843556437,0,0.2683,1.3156495215505586,0.7664858600000001,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1473, ""data_exfiltration"": 0.1532, ""insufficient"": 0.4312, ""malware"": 0.2683}",0.4817,0.14576413020455775,0.5613385936208158,0.31783586,
case_6dfe273350ba13c1,semantic_adjudication,34.755832981318235,359,0,security_classification,sec_malware_border,14.0,24.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.3581,0.0385,0.9615159498667402,0,0.2998,1.2046396933136396,0.6770438599999999,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1686, ""data_exfiltration"": 0.1735, ""insufficient"": 0.3581, ""malware"": 0.2998}",0.4502,0.1377070049478049,0.5090115038571856,0.27135385999999995,
case_60b43d6536885836,semantic_adjudication,17.58104097098112,139,0,security_classification,sec_malware_border,15.0,0.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,malware,0.4761,0.1119,0.8881249345187221,1,0.4761,0.7421273627816639,0.37899462,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1529, ""data_exfiltration"": 0.107, ""insufficient"": 0.264, ""malware"": 0.4761}",0.2739,0.07592527761648599,0.2472673289760684,0.10574462,
case_d5aad107ccff327b,semantic_adjudication,19.088666886091232,166,0,security_classification,sec_malware_border,16.0,2.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.4471,0.0809,0.9191612297026909,0,0.2564,1.361016553935622,0.7969779,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1578, ""data_exfiltration"": 0.1387, ""insufficient"": 0.4471, ""malware"": 0.2564}",0.4936,0.15295248597907807,0.593093361679869,0.3374679,
case_fd5a0ff8eb325f74,semantic_adjudication,22.227125009521842,200,0,security_classification,sec_malware_border,17.0,6.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.3882,0.0926,0.9073785058331822,0,0.3572,1.029459429979793,0.59679464,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.143, ""data_exfiltration"": 0.1116, ""insufficient"": 0.3882, ""malware"": 0.3572}",0.3928,0.10651210264178392,0.3835474550826811,0.21395463999999997,
case_87e0e03e57cf889c,semantic_adjudication,26.89658314920962,259,0,security_classification,sec_malware_border,18.0,12.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,malware,0.345,0.052,0.9480289675825921,1,0.345,1.0642108619507773,0.59507321,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1448, ""data_exfiltration"": 0.1689, ""insufficient"": 0.3414, ""malware"": 0.345}",0.40505,0.1149241421061093,0.4145849124425062,0.21912321,
case_2b7610459736f028,semantic_adjudication,34.87287485040724,360,0,security_classification,sec_malware_border,19.0,24.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.4063,0.0588,0.9411271918627095,0,0.2767,1.2848213921892568,0.73864551,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1487, ""data_exfiltration"": 0.1682, ""insufficient"": 0.4063, ""malware"": 0.2767}",0.47325,0.1430105237620935,0.545443065408443,0.30265550999999996,
case_e1308941fa56ad1c,semantic_adjudication,17.17512495815754,141,0,security_classification,sec_malware_border,20.0,0.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,malware,0.454,0.0791,0.9209329787536398,1,0.454,0.789658080940789,0.40199826000000005,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1673, ""data_exfiltration"": 0.1436, ""insufficient"": 0.2351, ""malware"": 0.454}",0.296,0.08887217381627299,0.2913928560078598,0.12559826,
case_4dd555412a8edd7b,semantic_adjudication,18.29599984921515,163,0,security_classification,sec_malware_border,21.0,2.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.4577,0.0928,0.907131284744491,0,0.2616,1.3409386593990935,0.7946632499999999,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1572, ""data_exfiltration"": 0.1234, ""insufficient"": 0.4577, ""malware"": 0.2616}",0.48835,0.1499228135315364,0.5791927186860154,0.33504325,
case_3d2a7401af903fba,semantic_adjudication,27.102750027552247,207,0,security_classification,sec_malware_border,22.0,6.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.489,0.102,0.8980010989544728,0,0.2172,1.5269366909223567,0.89508344,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1506, ""data_exfiltration"": 0.1432, ""insufficient"": 0.489, ""malware"": 0.2172}",0.5327999999999999,0.17280727291357267,0.6980209768126447,0.3987634399999999,
case_b1e106d921a8c364,semantic_adjudication,23.351165931671858,251,0,security_classification,sec_malware_border,23.0,12.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.4625,0.0953,0.9047140781141947,0,0.2612,1.342468881579861,0.79790338,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1388, ""data_exfiltration"": 0.1375, ""insufficient"": 0.4625, ""malware"": 0.2612}",0.4888,0.14706611972063877,0.5728442231812476,0.33475338000000004,
case_2cc4ddf8517208a9,semantic_adjudication,35.65129195339978,353,0,security_classification,sec_malware_border,24.0,24.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.3638,0.0447,0.9552872206280953,0,0.2982,1.2099908766514988,0.68377176,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1392, ""data_exfiltration"": 0.1988, ""insufficient"": 0.3638, ""malware"": 0.2982}",0.4518,0.13444125268622392,0.5030604088028752,0.27247175999999995,
case_f1e91bcb45b04938,semantic_adjudication,18.544290913268924,138,0,security_classification,sec_malware_border,25.0,0.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,malware,0.4465,0.0807,0.9192859902555792,1,0.4465,0.8063158786655833,0.41641581,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1666, ""data_exfiltration"": 0.1322, ""insufficient"": 0.2546, ""malware"": 0.4465}",0.30345,0.0884582945051094,0.292085444645826,0.12960581,
case_7cf63cd2d304c357,semantic_adjudication,18.694415921345353,169,0,security_classification,sec_malware_border,26.0,2.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.4466,0.0755,0.9244974756814532,0,0.243,1.4146938356415886,0.8208091200000001,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1634, ""data_exfiltration"": 0.147, ""insufficient"": 0.4466, ""malware"": 0.243}",0.507,0.1610941681550146,0.6306691487532219,0.35396912,
case_66ce637d3046465a,semantic_adjudication,22.010625107213855,199,0,security_classification,sec_malware_border,27.0,6.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.3937,0.0649,0.9350903798620871,0,0.3095,1.1727971868574862,0.67586559,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1491, ""data_exfiltration"": 0.1478, ""insufficient"": 0.3937, ""malware"": 0.3095}",0.44055,0.12760358322666598,0.47419011936965016,0.26335559,
case_3d3ebf72998da01b,semantic_adjudication,23.01987516693771,254,0,security_classification,sec_malware_border,28.0,12.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.4018,0.0549,0.9451733610721347,0,0.2599,1.3474583373346924,0.7689690299999999,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.1337, ""data_exfiltration"": 0.2047, ""insufficient"": 0.4018, ""malware"": 0.2599}",0.49015,0.15083001910459556,0.5848286571336693,0.32272903,
case_479c81cbe016d24d,semantic_adjudication,37.99304109998047,347,0,security_classification,sec_malware_border,29.0,24.0,0.4958800740904867,0.75,"credential_attack:0,malware:15,data_exfiltration:1,insufficient:4",benchmark_authored_adjudication,"Behavior is strongly malware-like, but execution was blocked before full confirmation.",target,choice,malware,insufficient,0.4825,0.0957,0.9042773800717525,0,0.2082,1.5692561228012685,0.9081753300000002,"{""credential_attack"": 0.0, ""data_exfiltration"": 0.05, ""insufficient"": 0.2, ""malware"": 0.75}","{""credential_attack"": 0.137, ""data_exfiltration"": 0.1722, ""insufficient"": 0.4825, ""malware"": 0.2082}",0.5417500000000001,0.17669418705803241,0.7232161475876407,0.40705533000000005,
case_b4cba57784814c9d,semantic_adjudication,17.367499880492687,143,0,security_classification,sec_insufficient,0.0,0.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.3991,0.0435,0.9564688863518722,1,0.3991,0.9185432669274488,0.48411266,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.2096, ""data_exfiltration"": 0.16, ""insufficient"": 0.3991, ""malware"": 0.2313}",0.30089999999999995,0.08679297660584816,0.29022510890835046,0.12913265999999998,
case_642327a11a40389f,semantic_adjudication,18.335875123739243,164,0,security_classification,sec_insufficient,1.0,2.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.636,0.2416,0.7583889507000787,1,0.636,0.4525567156420149,0.17764869,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.1457, ""data_exfiltration"": 0.1168, ""insufficient"": 0.636, ""malware"": 0.1014}",0.16254999999999997,0.05160011707783754,0.16532814254918177,0.029548689999999996,
case_97979a7efda324b9,semantic_adjudication,25.185500038787723,206,0,security_classification,sec_insufficient,2.0,6.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.5601,0.1579,0.8421765722413931,1,0.5601,0.5796399397663503,0.25851502,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.1642, ""data_exfiltration"": 0.1336, ""insufficient"": 0.5601, ""malware"": 0.1421}",0.19779999999999998,0.056594415667609026,0.17484126226530522,0.04489501999999998,
case_22622ef47f4b36a2,semantic_adjudication,22.946499986574054,251,0,security_classification,sec_insufficient,3.0,12.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.6098,0.2119,0.7880733785533387,1,0.6098,0.49462424442798264,0.20432983999999998,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.158, ""data_exfiltration"": 0.1248, ""insufficient"": 0.6098, ""malware"": 0.1074}",0.18279999999999996,0.055177358105591476,0.17517346253324215,0.03564983999999999,
case_fdef9b36929da945,semantic_adjudication,32.50212501734495,358,0,security_classification,sec_insufficient,4.0,24.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.492,0.0983,0.9016416385854159,1,0.492,0.709276562489829,0.34441653,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.177, ""data_exfiltration"": 0.1772, ""insufficient"": 0.492, ""malware"": 0.1537}",0.25425,0.07747756906205328,0.242386121527891,0.08273652999999997,
case_7d86441f6aef7c03,semantic_adjudication,17.3336670268327,140,0,security_classification,sec_insufficient,5.0,0.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.4669,0.087,0.9130467592271148,1,0.4669,0.7616401770052458,0.38259396000000007,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.2079, ""data_exfiltration"": 0.1287, ""insufficient"": 0.4669, ""malware"": 0.1965}",0.23659999999999998,0.06598818876855977,0.21381794930671583,0.08255395999999998,
case_6ec26a7b3049586c,semantic_adjudication,18.047458957880735,173,0,security_classification,sec_insufficient,6.0,2.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.5589,0.1585,0.8414955663035641,1,0.5589,0.5817847127064847,0.26057067000000006,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.1591, ""data_exfiltration"": 0.1191, ""insufficient"": 0.5589, ""malware"": 0.1628}",0.17825,0.04959573479149926,0.15229954579778093,0.03897067,
case_b1af8c8dbd6a8a45,semantic_adjudication,21.733749890699983,199,0,security_classification,sec_insufficient,7.0,6.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.5993,0.1992,0.8007659668853919,1,0.5993,0.5119929715179974,0.21501581999999994,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.1584, ""data_exfiltration"": 0.1234, ""insufficient"": 0.5993, ""malware"": 0.1189}",0.18179999999999996,0.05326189330050494,0.16673420253652216,0.03535581999999998,
case_bc4616997bad4565,semantic_adjudication,26.52724995277822,257,0,security_classification,sec_insufficient,8.0,12.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.5486,0.1468,0.8531873205175461,1,0.5486,0.6003857004786343,0.27215742000000004,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.1675, ""data_exfiltration"": 0.1464, ""insufficient"": 0.5486, ""malware"": 0.1375}",0.21389999999999998,0.06255406536925559,0.19395490293851042,0.05281742,
case_91f45e4c325c1a79,semantic_adjudication,35.81575001589954,354,0,security_classification,sec_insufficient,9.0,24.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.5226,0.1226,0.877321605029792,1,0.5226,0.6489389258956251,0.30394263000000005,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.1527, ""data_exfiltration"": 0.1663, ""insufficient"": 0.5226, ""malware"": 0.1583}",0.21905000000000002,0.06807924194052167,0.20901936467838933,0.06364263,
case_e4790ab740a92ed2,semantic_adjudication,16.734875040128827,146,0,security_classification,sec_insufficient,10.0,0.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.4863,0.0967,0.9033177360174827,1,0.4863,0.720929561572397,0.35352778000000007,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.202, ""data_exfiltration"": 0.1445, ""insufficient"": 0.4863, ""malware"": 0.1672}",0.2465,0.0692743279256378,0.2204938143817409,0.07802777999999998,
case_980a6cb9401b8340,semantic_adjudication,18.576874863356352,166,0,security_classification,sec_insufficient,11.0,2.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.6093,0.2112,0.7887279403146211,1,0.6093,0.49544452172768844,0.20483590000000002,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.1196, ""data_exfiltration"": 0.1117, ""insufficient"": 0.6093, ""malware"": 0.1594}",0.1313,0.04187128877932524,0.12462055893780957,0.022735900000000003,
case_3daea3d224e442b4,semantic_adjudication,21.60816709510982,201,0,security_classification,sec_insufficient,12.0,6.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.5498,0.1495,0.8505649795639619,1,0.5498,0.5982007032509918,0.27133330000000005,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.1741, ""data_exfiltration"": 0.1487, ""insufficient"": 0.5498, ""malware"": 0.1274}",0.2228,0.06518840144115154,0.20381919012197108,0.0554333,
case_d78674dd704423ad,semantic_adjudication,22.949291858822107,255,0,security_classification,sec_insufficient,13.0,12.0,0.5783898247235197,0.7,"credential_attack:2,malware:4,data_exfiltration:0,insufficient:14",benchmark_authored_adjudication,The report is too vague for a reliable security classification.,target,choice,insufficient,insufficient,0.5638,0.1633,0.8367879320265815,1,0.5638,0.5730557003021249,0.25493279,"{""credential_attack"": 0.1, ""data_exfiltration"": 0.0, ""insufficient"": 0.7, ""malware"": 0.2}","{""credential_attack"": 0.1511, ""data_exfiltration"": 0.1185, ""insufficient"": 0.5638, ""malware"": 0.1667}",0.16955,0.048119240558097014,0.1466136764835721,0.03631279,
